courier_id,vehicle,on_lat,on_lng,on_time,off_time
1,motorcycle,3.4566714845435698,-76.5340206027031,00:00:00,00:46:00
2,bicycle,3.423763199731873,-76.49755865335464,00:00:00,03:35:00
3,motorcycle,3.4727948458381235,-76.51105016469955,00:00:00,23:25:00
4,bicycle,3.4854202919327903,-76.50845378637314,00:00:00,23:58:00
5,car,3.4059314363759228,-76.5156152844429,00:00:00,13:59:02
6,bicycle,3.4705769648236995,-76.48951202630997,00:00:00,09:49:00
7,motorcycle,3.4258518099671633,-76.49448484182358,00:00:00,19:49:03
8,bicycle,3.498963307087145,-76.49331003427505,00:00:00,20:54:02
9,bicycle,3.412983030641207,-76.52862936258316,00:00:00,00:02:00
10,motorcycle,3.3790557879234555,-76.52077585458755,00:00:00,23:10:00
11,motorcycle,3.4052952213649306,-76.5435317158699,00:00:00,23:53:00
12,motorcycle,3.456641067889656,-76.53439611196518,00:00:00,23:58:00
13,motorcycle,3.4145469535965205,-76.49624437093735,00:00:00,23:33:00
14,motorcycle,3.4321075017884155,-76.53429418802261,00:00:00,23:58:00
15,bicycle,3.488048797775029,-76.49009138345718,00:00:00,22:22:00
16,motorcycle,3.381674154881047,-76.5289244055748,00:00:00,15:32:01
17,motorcycle,3.4566182553992277,-76.53403669595718,00:00:00,23:58:00
18,bicycle,3.383453529134904,-76.51425272226334,00:00:00,23:33:00
19,motorcycle,3.407125290041968,-76.50644212961197,00:00:00,23:58:00
20,bicycle,3.3922109907404163,-76.55611127614975,00:00:00,00:53:00
21,motorcycle,3.4582379422200447,-76.53293699026108,00:00:00,23:58:00
22,bicycle,3.474787136669363,-76.50237053632736,00:00:00,22:23:00
23,bicycle,3.371378117531812,-76.52021795511246,00:00:00,22:37:00
24,motorcycle,3.457987004825263,-76.53295308351517,00:00:00,23:58:00
25,motorcycle,3.2542207708260023,-76.548772752285,00:00:00,18:38:03
26,bicycle,3.472462797366255,-76.49060636758804,00:00:00,23:54:00
27,bicycle,3.411109871704447,-76.5046826004982,00:00:00,19:33:02
28,motorcycle,3.485577444644669,-76.5488800406456,00:00:00,23:58:00
29,motorcycle,3.3911083870361054,-76.54991000890732,00:00:00,23:58:00
30,motorcycle,3.36585496012561,-76.53056591749191,00:00:00,23:58:00
