order_id,pick_up_lat,pick_up_lng,drop_off_lat,drop_off_lng,placement_time,preparation_time,ready_time,expected_drop_off_time
1,3.475256532706,-76.496728951389,3.4694873,-76.4911204,00:10:53,00:11:57,00:29:57,00:32:53
2,3.403688122074,-76.534275720526,3.4002251,-76.5273993,00:14:26,00:15:43,00:43:43,00:44:26
3,3.422228,-76.541262,3.402862,-76.544571,00:19:12,00:19:49,00:29:49,00:49:12
4,3.475527,-76.526513,3.467243,-76.524891,00:20:55,00:22:10,00:46:10,00:50:55
5,3.422228,-76.541262,3.4037454,-76.5295232,00:28:32,00:29:08,00:39:08,00:58:32
6,3.402337,-76.526587,3.423875,-76.533396,00:36:50,00:38:00,01:13:00,01:21:50
7,3.403688122074,-76.534275720526,3.376118729152,-76.521675161958,00:37:29,00:38:56,01:06:56,01:07:29
8,3.402337,-76.526587,3.4245496,-76.5275065,00:38:38,00:39:35,01:14:35,01:18:38
9,3.403681,-76.534304,3.3845036,-76.5386841,00:44:05,00:47:04,01:17:04,01:13:05
10,3.432901,-76.543776,3.400240671875,-76.543989367783,00:50:45,00:52:21,01:02:21,01:20:45
11,3.461352,-76.531825,3.468417444974,-76.503847762942,00:55:14,00:56:26,01:40:26,01:30:14
12,3.432901,-76.543776,3.4500452,-76.5382853,00:55:17,00:56:27,01:06:27,01:25:17
13,3.402337,-76.526587,3.380240639579,-76.515703462064,01:00:50,01:02:11,01:37:11,01:45:50
14,3.432901,-76.543776,3.4452022,-76.5549821,01:07:17,01:10:10,01:20:10,01:37:17
15,3.403688122074,-76.534275720526,3.4002251,-76.5273993,01:24:08,01:25:28,01:59:28,01:54:08
16,3.43506,-76.523477,3.460955487617,-76.527689997767,02:56:33,02:57:51,03:21:51,03:26:33
17,3.366367,-76.530618,3.370037475338,-76.523038633168,03:20:44,03:22:00,03:27:00,03:50:44
18,3.414235,-76.537703,3.3978403,-76.5213343,03:31:25,03:32:56,03:52:56,04:01:25
19,3.414235,-76.537703,3.4151171,-76.5155666,04:08:36,04:09:34,04:29:34,04:38:36
20,3.366367,-76.530618,3.386351,-76.5149089,05:29:52,05:31:22,05:41:22,05:59:52
21,3.366367,-76.530618,3.369237550767,-76.522041857243,05:56:19,05:57:26,06:02:26,06:26:19
22,3.452574,-76.530055,3.451198,-76.551103,06:31:32,06:32:49,07:08:49,07:06:32
23,3.388054,-76.53889,3.4008027,-76.5382219,06:40:01,06:41:25,07:01:25,07:07:01
24,3.468789049756,-76.528902179762,3.467873619066,-76.529609709978,06:51:30,06:52:39,07:18:39,07:18:30
25,3.480488,-76.524805,3.4905328,-76.5174825,06:54:29,06:55:55,07:20:55,07:22:29
26,3.480488,-76.524805,3.485302,-76.513611,06:56:23,06:57:45,07:18:45,07:24:23
27,3.468789049756,-76.528902179762,3.470135,-76.518539,06:56:50,06:57:55,07:23:55,07:23:50
28,3.468789049756,-76.528902179762,3.457232,-76.535316,06:59:32,07:00:30,07:24:30,07:26:32
29,3.437955,-76.526136,3.438622,-76.548253,07:01:59,07:03:21,07:18:21,07:31:59
30,3.437955,-76.526136,3.4345727,-76.5293562,07:05:38,07:06:43,07:26:43,07:35:38
31,3.385001,-76.524302,3.404432603653,-76.529855467379,07:05:51,07:06:57,07:37:57,07:42:51
32,3.484294,-76.526136,3.516575,-76.515339,07:06:21,07:07:31,07:41:31,07:48:21
33,3.431436,-76.539125,3.4610824,-76.5277945,07:09:01,07:10:30,08:00:30,07:39:01
34,3.389606979867,-76.528521857919,3.39353,-76.529082,07:13:27,07:14:40,07:29:40,07:37:27
35,3.436022,-76.540219,3.401305976505,-76.554021500051,07:14:42,07:16:19,07:41:19,07:44:42
36,3.424064,-76.544266,3.460508344846,-76.530101895332,07:17:35,07:18:39,07:40:39,08:01:35
37,3.388054,-76.53889,3.3961708,-76.5261751,07:20:01,07:21:14,07:41:14,07:47:01
38,3.437955,-76.526136,3.435035661541,-76.546095907688,07:21:48,07:22:43,07:37:43,07:51:48
39,3.458482418467,-76.533209875412,3.4371316,-76.5405842,07:25:29,07:27:24,07:48:24,07:55:29
40,3.453454,-76.549681,3.450367,-76.548131,07:25:47,07:26:51,07:51:51,07:55:47
41,3.484294,-76.526136,3.484349,-76.5248535,07:28:14,07:29:35,08:03:35,08:02:14
42,3.402756713277,-76.528850212269,3.408677,-76.5351089,07:29:04,07:30:15,07:51:15,08:07:04
43,3.484294,-76.526136,3.474355,-76.517694,07:31:25,07:32:53,08:06:53,08:05:25
44,3.454421775955,-76.526363626984,3.458685,-76.537003,07:33:58,07:35:51,07:50:51,08:03:58
45,3.385001,-76.524302,3.39307066921,-76.526501365006,07:34:40,07:35:59,07:50:59,08:06:40
46,3.385001,-76.524302,3.385863127969,-76.529751867056,07:36:04,07:37:36,07:52:36,08:01:04
47,3.435201,-76.545165,3.4196668,-76.5342055,07:37:42,07:38:50,08:26:50,08:05:42
