courier_id,vehicle,on_lat,on_lng,on_time,off_time
1,car,11.014515468094665,-74.81690794229507,00:00:00,23:58:00
2,bicycle,10.96651798822142,-74.8298254609108,00:00:00,16:20:02
3,motorcycle,11.004259986283977,-74.80838388204575,00:00:00,23:58:00
4,motorcycle,10.98960676326184,-74.79894250631332,00:00:00,23:50:00
5,motorcycle,10.958333373597917,-74.82128530740738,00:00:00,00:19:00
6,motorcycle,10.95422459059862,-74.82760459184647,00:00:00,13:37:02
7,motorcycle,10.947228760198849,-74.82464343309402,00:00:00,13:34:03
8,bicycle,11.005278944190032,-74.82624739408493,00:00:00,19:24:05
9,car,10.97554159554867,-74.83200341463089,00:00:00,23:58:00
10,motorcycle,11.005770680094948,-74.80735391378403,00:00:00,21:56:01
11,bicycle,10.874109658915394,-74.77885812520981,00:00:00,07:35:00
12,bicycle,10.995477177466867,-74.80060011148453,00:00:00,19:24:05
13,motorcycle,10.99431627517589,-74.81169909238815,00:00:00,23:58:00
14,bicycle,11.001966063634775,-74.82036262750626,00:00:00,22:40:00
15,motorcycle,11.002280369058532,-74.8278084397316,00:00:00,23:46:00
16,motorcycle,10.962639864847633,-74.82278734445572,00:00:00,21:19:01
17,motorcycle,11.002670716117072,-74.812031686306,00:00:00,23:37:00
18,car,10.9096236370789,-74.7991892695427,00:00:00,23:58:00
19,motorcycle,10.991571172160327,-74.80224162340164,00:00:00,22:53:00
20,motorcycle,11.0021637718852,-74.80807811021805,00:00:00,21:17:01
21,motorcycle,11.00667811026998,-74.82603818178177,00:00:00,02:22:00
22,motorcycle,11.007380228031115,-74.81805056333542,00:00:00,23:58:00
23,motorcycle,11.014781613816387,-74.8271057009697,00:00:00,21:04:01
24,bicycle,10.9632405937624,-74.78200167417526,00:00:00,20:58:01
25,bicycle,10.9174153699227,-74.8112753033638,00:00:00,14:43:02
26,motorcycle,11.00211054274086,-74.81882840394974,00:00:00,23:58:00
27,motorcycle,10.94916275244342,-74.83201414346695,00:00:00,20:11:02
28,motorcycle,10.991119991793958,-74.7936961054802,00:00:00,03:00:00
29,motorcycle,10.987943986181314,-74.80029970407486,00:00:00,23:58:00
30,motorcycle,10.969468403650886,-74.8114362359047,00:00:00,21:08:01
31,motorcycle,10.994364434877916,-74.81157034635544,00:00:00,23:58:00
32,motorcycle,11.002229674635352,-74.82781916856766,00:00:00,23:58:00
33,motorcycle,11.00670599220274,-74.82598453760147,00:00:00,23:57:00
34,motorcycle,10.950833133687432,-74.78185147047043,00:00:00,23:58:00
35,motorcycle,10.984273709942592,-74.7974082827568,00:00:00,23:58:00
36,motorcycle,10.966056668970417,-74.79416280984879,00:00:00,23:58:00
37,motorcycle,11.0050939095454,-74.82688575983047,00:00:00,00:12:00
38,bicycle,10.980988711320087,-74.82774406671524,00:00:00,12:56:03
39,motorcycle,11.00672120052969,-74.82600599527359,00:00:00,23:58:00
40,motorcycle,11.004997590141343,-74.80793863534927,00:00:00,22:39:00
41,bicycle,10.97838301796829,-74.82577532529831,00:00:00,23:58:00
42,motorcycle,10.984321869644615,-74.79733318090439,00:00:00,23:51:00
43,bicycle,10.991773949853076,-74.80798155069351,00:00:00,01:43:00
44,motorcycle,10.996531621469153,-74.81824368238449,00:00:00,23:58:00
45,motorcycle,10.95823705419386,-74.82395142316818,00:00:00,22:27:00
46,bicycle,10.969645834132043,-74.81346398591995,00:00:00,23:58:00
47,motorcycle,10.969734549372625,-74.8132386803627,00:00:00,00:32:00
48,motorcycle,10.950085390945423,-74.85618084669113,00:00:00,17:14:02
49,car,10.744159574518411,-74.75282996892929,00:00:00,20:50:01
50,motorcycle,10.9478244196713,-74.83076423406601,00:00:00,23:22:00
51,motorcycle,11.007661582079812,-74.8204055428505,00:00:00,20:17:02
52,motorcycle,10.954404555800942,-74.817975461483,00:00:00,23:58:00
53,motorcycle,10.928831754024364,-74.81901079416275,00:00:00,04:43:00
54,car,10.924477103072626,-74.8120853304863,00:00:00,23:58:00
55,bicycle,10.97826642079496,-74.80296581983566,00:00:00,11:26:02
56,motorcycle,11.000016863063244,-74.81713861227036,00:00:00,23:57:00
57,motorcycle,11.004926617948882,-74.82691258192062,00:00:00,23:58:00
58,bicycle,10.961230559883042,-74.84246402978897,00:00:00,20:34:02
59,motorcycle,10.94760136420927,-74.82480436563492,00:00:00,02:59:00
60,bicycle,10.965542120575073,-74.81751412153244,00:00:00,21:25:01
61,motorcycle,10.96802868203239,-74.83350545167923,00:00:00,03:34:00
62,bicycle,10.97616513695386,-74.8459455370903,00:00:00,23:58:00
63,bicycle,10.967476112819648,-74.83959406614304,00:00:00,23:58:00
64,motorcycle,10.970738298951725,-74.79779452085495,00:00:00,22:53:00
65,motorcycle,11.003560403244002,-74.83334988355637,00:00:00,23:58:00
66,motorcycle,10.920530542227532,-74.80574458837509,00:00:00,19:24:05
67,motorcycle,11.002229674635352,-74.82781380414963,00:00:00,23:37:00
68,car,10.990514193436889,-74.84276980161667,00:00:00,17:14:02
69,motorcycle,11.007846616724445,-74.82064694166183,00:00:00,23:47:00
70,motorcycle,11.010067032460022,-74.80750948190689,00:00:00,00:40:00
71,motorcycle,10.996539225632633,-74.80150133371353,00:00:00,00:08:00
72,walking,11.00564647875813,-74.80759531259537,00:00:00,21:17:01
73,motorcycle,11.007329533607937,-74.81803983449936,00:00:00,23:53:00
74,motorcycle,11.0001005088615,-74.82214361429214,00:00:00,21:34:01
75,motorcycle,10.993520372731858,-74.8101058602333,00:00:00,00:59:00
76,motorcycle,11.002668181395912,-74.81829732656479,00:00:00,02:13:00
77,motorcycle,10.972152673358629,-74.8283126950264,00:00:00,23:58:00
78,walking,11.0147562666048,-74.82703059911728,00:00:00,20:58:01
79,motorcycle,11.001991410846363,-74.82705742120743,00:00:00,23:33:00
80,bicycle,11.01054356003798,-74.812031686306,00:00:00,23:58:00
81,car,10.920370854794491,-74.86955434083939,00:00:00,08:04:00
82,bicycle,10.993553324106934,-74.81027215719223,00:00:00,23:25:00
83,motorcycle,10.99093749187049,-74.78722661733627,00:00:00,23:05:00
84,motorcycle,10.993606553251276,-74.81033116579056,00:00:00,23:52:00
85,car,11.01520744697116,-74.82554465532303,00:00:00,23:58:00
86,motorcycle,11.002194188539114,-74.82778161764145,00:00:00,19:52:02
87,motorcycle,10.999352766119491,-74.81968134641647,00:00:00,23:19:00
88,motorcycle,10.92769873366614,-74.76691156625748,00:00:00,23:58:00
89,motorcycle,10.985847771782538,-74.79202777147293,00:00:00,23:26:00
90,bicycle,10.985862980109497,-74.79194194078445,00:00:00,23:58:00
91,bicycle,10.961240698767677,-74.78510767221451,00:00:00,00:03:00
92,motorcycle,10.994805476359636,-74.81022924184799,00:00:00,23:50:00
93,car,10.997286968374633,-74.82441812753677,00:00:00,22:48:00
94,bicycle,10.969460799487416,-74.79538053274155,00:00:00,23:58:00
95,motorcycle,10.993492490799106,-74.81028288602829,00:00:00,22:45:00
96,motorcycle,11.012771579937038,-74.82731491327286,00:00:00,22:56:00
97,car,11.00335255610893,-74.83589261770248,00:00:00,20:03:02
98,motorcycle,10.98435989046201,-74.7974082827568,00:00:00,22:24:00
99,motorcycle,11.00559578433495,-74.81666654348373,00:00:00,23:53:00
100,motorcycle,11.017047654532838,-74.8276636004448,00:01:00,21:53:00
101,motorcycle,11.01157519154983,-74.82252448797226,00:02:00,23:55:00
102,motorcycle,10.994795337475004,-74.8186406493187,00:04:00,23:44:00
103,motorcycle,11.003152313137342,-74.81253057718277,00:12:00,23:07:00
104,car,10.955676985822926,-74.80027824640274,00:12:00,23:58:00
105,motorcycle,10.96844437630252,-74.79198485612869,00:14:00,14:45:03
106,motorcycle,10.977039615753831,-74.81081396341324,00:19:00,21:22:01
107,motorcycle,11.000080231092229,-74.81740683317184,00:22:00,23:58:00
108,motorcycle,11.00628269376913,-74.7937336564064,00:28:00,23:58:00
109,motorcycle,11.01560539819318,-74.8093119263649,00:31:00,09:02:01
110,walking,11.005613527383067,-74.81695085763931,00:48:00,20:53:02
111,bicycle,11.005737728719872,-74.81692403554916,00:51:00,20:52:02
112,bicycle,10.987761486257838,-74.81900542974472,00:57:00,21:10:01
113,motorcycle,11.00513699980511,-74.82692331075668,01:31:00,03:34:00
114,motorcycle,10.906873464621016,-74.78953331708908,04:42:00,09:02:01
115,motorcycle,10.94679278815945,-74.7942915558815,04:42:00,21:16:01
116,bicycle,11.033358585193191,-74.87082570791245,04:42:00,05:23:00
117,walking,11.003963423908338,-74.7929236292839,04:46:00,13:00:03
118,car,10.946463274408735,-74.81955796480179,05:22:00,17:24:02
119,walking,11.00513699980511,-74.80820685625076,05:29:00,23:58:00
120,motorcycle,10.968315105523397,-74.83796328306198,06:06:00,22:23:00
121,motorcycle,10.939723450846053,-74.80966597795486,06:06:00,21:32:01
122,car,10.926649359106172,-74.86232846975327,06:06:00,17:31:02
123,motorcycle,11.005081235939606,-74.82707351446152,06:06:00,09:01:01
124,walking,10.980907600242986,-74.81829732656479,06:06:00,13:44:02
125,bicycle,10.973703922708149,-74.792220890522,06:06:00,19:24:05
126,walking,11.004510923678753,-74.79287534952164,06:06:00,13:45:02
127,bicycle,10.941307651570632,-74.7858265042305,06:06:00,21:11:01
128,car,10.957778269664018,-74.8066994547844,06:06:00,17:08:02
129,motorcycle,10.9319342527234,-74.82617765665054,06:06:00,19:24:05
130,car,10.929490781525791,-74.76745337247849,06:06:00,18:39:03
131,bicycle,11.00814064437892,-74.81759995222092,06:06:00,19:24:05
132,motorcycle,10.927341337982677,-74.80954796075821,06:06:00,08:22:01
133,bicycle,10.981655342984986,-74.8052778840065,06:06:00,19:27:02
