courier_id,vehicle,on_lat,on_lng,on_time,off_time
1,motorcycle,7.114945818576899,-73.12690168619156,00:09:00,23:51:00
2,bicycle,7.130445638466263,-73.1168594956398,00:09:00,06:33:00
3,motorcycle,7.060046292986776,-73.17291229963303,00:09:00,21:03:01
4,motorcycle,7.080012291558894,-73.1078365445137,00:09:00,23:51:00
5,motorcycle,6.974575495493873,-73.04860264062881,00:09:00,23:51:00
6,motorcycle,7.064821707650971,-73.08261841535568,00:09:00,06:36:00
7,motorcycle,7.0776017717363615,-73.10419410467148,00:09:00,23:47:00
8,motorcycle,7.104905788064762,-73.11674684286118,00:09:00,21:29:00
9,motorcycle,7.09009541233074,-73.10348600149155,00:09:00,19:37:02
10,motorcycle,7.1115543616657035,-73.12252432107925,00:09:00,21:53:00
11,bicycle,7.081994443505494,-73.09672147035599,00:09:00,23:51:00
12,motorcycle,7.129234041752092,-73.12454134225845,00:09:00,23:51:00
13,motorcycle,7.113414846996655,-73.10910254716873,00:09:00,23:51:00
14,motorcycle,7.11367592327607,-73.13634842634201,00:09:00,22:39:00
15,motorcycle,7.111602521367736,-73.12250822782516,00:09:00,23:51:00
16,motorcycle,7.1319994225369285,-73.13197642564774,00:09:00,23:51:00
17,motorcycle,7.127507896642584,-73.12445014715195,00:09:00,23:51:00
18,motorcycle,7.061491084047596,-73.16769808530807,00:09:00,20:57:01
19,bicycle,7.130879075784499,-73.11648935079575,00:09:00,23:51:00
20,motorcycle,7.075001147826875,-73.10890406370163,00:09:00,23:51:00
21,motorcycle,7.073148266659402,-73.10210734605789,00:09:00,23:42:00
22,motorcycle,7.111549292223387,-73.12254041433334,00:09:00,03:13:00
23,motorcycle,7.109387175074467,-73.1146976351738,00:09:00,22:55:00
24,motorcycle,7.11473290199951,-73.1068280339241,00:09:00,23:42:00
25,motorcycle,7.134039873070201,-73.1188228726387,00:09:00,23:10:00
26,motorcycle,7.141545182423002,-73.13324242830276,00:09:00,21:06:01
27,motorcycle,7.1181395672376695,-73.13549011945724,00:09:00,00:16:00
28,motorcycle,7.079576319519482,-73.10841053724289,00:09:00,22:53:00
29,motorcycle,7.0585178561277,-73.08741420507431,00:09:00,20:27:01
30,motorcycle,6.995362743721607,-73.05714815855026,00:09:00,19:23:02
31,motorcycle,7.131241540910288,-73.10161381959915,00:09:00,17:52:01
32,motorcycle,7.065936984961077,-73.07918518781662,00:09:00,22:55:00
33,motorcycle,7.0853276018300235,-73.11450988054276,00:09:00,23:51:00
34,motorcycle,7.124630988126732,-73.11290055513382,00:09:00,23:51:00
35,motorcycle,7.069237191910538,-73.10947805643082,00:09:00,23:34:00
36,motorcycle,7.115435019760653,-73.12735229730606,00:09:00,23:51:00
37,motorcycle,7.1115949172042505,-73.12251895666122,00:09:00,21:11:00
38,bicycle,7.097091242730521,-73.11410218477249,00:09:00,23:51:00
39,motorcycle,7.072590628004342,-73.088438808918,00:09:00,23:51:00
40,bicycle,7.142875911031659,-73.11916619539261,00:09:00,21:11:00
41,bicycle,7.075971946030904,-73.09678584337234,00:09:00,05:32:00
42,motorcycle,7.132336540451128,-73.12178403139114,00:09:00,23:34:00
43,motorcycle,7.118496962921135,-73.11568468809128,00:09:00,22:43:00
44,bicycle,7.069668094507627,-73.10007959604263,00:09:00,23:46:00
45,walking,7.13685341355707,-73.12586098909378,00:09:00,23:19:00
46,motorcycle,7.111579708877294,-73.12238484621048,00:09:00,21:18:01
47,motorcycle,7.116998942715959,-73.10425847768784,00:09:00,23:51:00
48,motorcycle,7.074544898018196,-73.10107201337814,00:09:00,18:59:01
49,motorcycle,7.105144051853735,-73.10606092214584,00:12:00,23:42:00
50,motorcycle,7.116104186146721,-73.11656445264816,02:13:00,23:51:00
51,motorcycle,7.091509786737653,-73.10298174619675,05:31:00,18:19:01
52,motorcycle,7.096667944296904,-73.11941832304001,05:31:00,16:37:00
53,motorcycle,7.119835295693264,-73.11235338449478,06:13:00,19:41:01
54,motorcycle,7.115130853221537,-73.12617748975754,06:13:00,22:30:00
55,motorcycle,7.090039648465236,-73.143370449543,06:13:00,20:58:01
56,motorcycle,7.070661705202092,-73.1060341000557,06:13:00,20:54:01
57,bicycle,7.107549502233944,-73.11072796583176,06:13:00,20:04:02
58,motorcycle,7.103037698570326,-73.11901062726974,06:32:00,22:25:00
59,motorcycle,7.091289265996785,-73.14424484968185,06:32:00,19:35:01
60,motorcycle,6.9939407651512155,-73.08722645044327,06:32:00,17:27:01
61,motorcycle,7.117706129919419,-73.11031490564346,06:32:00,21:35:00
62,motorcycle,7.076491563868565,-73.08051019906998,06:32:00,21:21:01
63,motorcycle,7.108188251966105,-73.13516288995743,06:35:00,20:40:01
64,motorcycle,7.073672953939386,-73.08367520570755,06:44:00,20:36:02
65,motorcycle,7.107519085580037,-73.11072796583176,06:44:00,23:51:00
66,motorcycle,7.119346094509517,-73.13342481851578,06:44:00,22:15:00
67,motorcycle,7.076859098436678,-73.09406071901321,06:44:00,22:43:00
68,motorcycle,7.134105775820338,-73.10231655836105,06:44:00,20:37:01
69,motorcycle,7.153339239977406,-73.13618749380112,06:44:00,20:16:02
70,motorcycle,7.123396578922133,-73.1203892827034,06:51:00,20:54:01
71,motorcycle,7.0956667294389675,-73.0951926112175,06:51:00,21:27:00
72,motorcycle,7.123589217730249,-73.11022371053696,06:51:00,22:08:00
73,motorcycle,7.095375236505639,-73.13285619020462,06:51:00,15:42:01
74,motorcycle,7.076894584532901,-73.12453597784042,06:51:00,17:03:01
75,bicycle,7.12496557131977,-73.11576515436172,06:51:00,19:24:01
76,motorcycle,7.089768433301181,-73.10517579317093,06:51:00,20:53:01
77,motorcycle,7.069320837708794,-73.17644745111465,06:51:00,20:48:01
78,motorcycle,7.082939894497926,-73.12981992959976,06:51:00,16:25:01
79,motorcycle,7.087043608054891,-73.09042364358902,06:57:00,21:43:00
80,motorcycle,7.175061800312939,-73.13389152288437,06:57:00,20:42:01
81,motorcycle,7.098786971186115,-73.11033636331558,06:57:00,19:12:01
82,car,7.084970206146558,-73.14348310232162,06:57:00,20:33:01
83,motorcycle,7.1435780287927955,-73.13417047262192,06:57:00,20:46:01
84,motorcycle,7.091208154919691,-73.13682049512863,06:57:00,20:52:01
85,motorcycle,7.124309078539497,-73.1199923157692,06:57:00,15:20:01
86,motorcycle,7.10873828645768,-73.13265234231949,06:57:00,21:32:00
87,motorcycle,7.098221728367584,-73.11861366033554,06:57:00,21:46:00
88,motorcycle,7.0599575777461965,-73.09487611055374,07:00:00,13:33:01
89,motorcycle,7.134184352176284,-73.12586098909378,07:00:00,21:19:00
90,motorcycle,7.0997476305055045,-73.09370130300522,07:01:00,23:51:00
91,motorcycle,7.099463741735654,-73.12414973974228,07:03:00,18:29:01
92,bicycle,7.118248560247515,-73.11073333024979,07:03:00,18:40:01
93,motorcycle,7.147813547850049,-73.13330143690109,07:05:00,21:51:00
94,motorcycle,7.092650411259349,-73.09349209070206,07:05:00,20:38:01
