order_id,pick_up_lat,pick_up_lng,drop_off_lat,drop_off_lng,placement_time,preparation_time,ready_time,expected_drop_off_time
1,11.008924,-74.825465,11.014629354121,-74.834534749389,00:09:20,00:10:09,00:45:09,00:39:20
2,11.00199018999,-74.827846792948,10.986099,-74.8140424,00:15:25,00:17:05,00:22:05,00:45:25
3,11.011667,-74.806478,11.0133346,-74.8320879,00:15:39,00:17:10,00:32:10,00:44:39
4,11.011667,-74.806478,11.006018,-74.83841,00:15:51,00:16:53,00:28:53,00:52:51
5,11.008924,-74.825465,11.007512,-74.808167,00:30:31,00:31:45,01:01:45,01:00:31
6,11.011667,-74.806478,10.994751,-74.826977,00:33:38,00:34:48,00:49:48,01:02:38
7,10.994458508516,-74.811661205453,10.98275,-74.83728,00:33:38,00:34:38,00:49:38,01:08:38
8,10.994458508516,-74.811661205453,10.994268232134,-74.795057326555,00:38:43,00:40:02,00:54:02,00:56:43
9,11.005831,-74.793654,11.009769,-74.809456,00:49:49,00:51:23,01:16:23,01:19:49
10,11.004795,-74.792475,11.002159,-74.803619,00:55:14,00:56:30,01:26:30,01:25:14
11,11.005831,-74.793654,11.016762,-74.8219,01:11:17,01:12:08,01:34:08,01:41:17
12,11.005831,-74.793654,11.0035001,-74.793786,01:33:28,01:34:35,02:03:35,02:03:28
13,11.00199018999,-74.827846792948,10.974742390393,-74.811881482601,03:31:32,03:34:53,03:39:53,04:01:32
14,10.988077366964,-74.797752008887,10.9971727,-74.8165474,06:32:46,06:33:52,06:43:52,06:56:46
15,11.00199019,-74.82784679,11.008914,-74.812355,06:33:45,06:43:04,06:48:04,07:03:45
16,10.988077366964,-74.797752008887,11.0035769,-74.8170876,06:35:34,06:36:48,06:51:48,06:59:34
17,11.007280730358,-74.816359840729,11.0035769,-74.8170876,06:37:33,06:38:36,06:54:36,07:16:33
18,10.988077366964,-74.797752008887,10.986876,-74.790363,06:45:44,06:46:52,07:01:52,07:09:44
19,10.988077366964,-74.797752008887,11.005850485686,-74.811856001616,07:00:18,07:01:15,07:16:15,07:24:18
20,11.002444,-74.821036,10.982245,-74.796008,07:00:26,07:01:32,07:26:32,07:32:26
21,11.007280730358,-74.816359840729,11.0016319283,-74.7998906672,07:00:52,07:01:50,07:18:50,07:45:52
22,10.988077366964,-74.797752008887,11.0119163,-74.8080506,07:10:12,07:11:31,07:21:31,07:34:12
23,11.016796818573,-74.81058379266,11.008649,-74.809029,07:11:37,07:14:30,07:57:30,07:41:37
24,11.008581,-74.825582,11.0127521,-74.8066418,07:12:01,07:13:36,07:33:36,07:45:01
25,11.007280730358,-74.816359840729,11.01026,-74.828549,07:22:46,07:23:59,07:44:59,08:01:46
26,11.016796818573,-74.81058379266,11.014754,-74.815982,07:25:02,07:29:54,08:02:54,07:55:02
27,11.0031934,-74.8104183,11.004603815785,-74.800459295511,07:25:27,07:26:54,08:03:54,08:03:27
28,11.007280730358,-74.816359840729,11.002995,-74.797446,07:25:33,07:26:23,07:52:23,08:10:33
29,11.002444,-74.821036,11.014597,-74.819199,07:26:02,07:26:51,07:46:51,07:58:02
30,11.024013,-74.812548,11.016004,-74.810456,07:30:59,07:32:14,07:52:14,08:15:59
31,11.0150915,-74.8266366,11.010187,-74.825264,07:37:42,07:39:02,07:59:02,08:07:42
