order_id,pick_up_lat,pick_up_lng,drop_off_lat,drop_off_lng,placement_time,preparation_time,ready_time,expected_drop_off_time
1,4.595514,-74.114342,4.6358484,-74.1253431,00:00:21,00:01:08,00:31:08,00:30:21
2,4.628765,-74.066557,4.6332599,-74.0670836,00:00:40,00:02:14,00:17:14,00:30:40
3,4.655809,-74.059637,4.677162,-74.045471,00:02:04,00:03:21,00:28:21,00:32:04
4,4.702455,-74.049451,4.7235014,-74.0284821,00:02:30,00:03:06,00:13:06,01:02:30
5,4.680183913875,-74.048176588608,4.70023,-74.0865811,00:02:31,00:05:17,00:20:17,00:32:31
6,4.623345,-74.072058,4.632895694409,-74.091760329902,00:02:39,00:03:27,00:08:27,01:02:39
7,4.715725619812,-74.117878930059,4.716682158019,-74.113968685269,00:03:13,00:04:17,00:29:17,00:33:13
8,4.64867,-74.059986,4.6441897,-74.058492,00:04:34,00:05:49,00:28:49,00:27:34
9,4.719366638333,-74.035537726059,4.694105,-74.038886,00:04:41,00:05:46,00:41:46,00:34:41
10,4.663759110768,-74.117640277281,4.623671913646,-74.13154989481,00:06:19,00:07:21,00:12:21,01:06:19
11,4.713428906333,-74.034322312828,4.706844317597,-74.052033796906,00:07:04,00:07:49,00:17:49,00:42:04
12,4.663853,-74.057154,4.638902232224,-74.073130376637,00:07:57,00:08:38,00:13:38,00:37:57
13,4.673501,-74.051546,4.671145,-74.061183,00:08:44,00:09:42,00:16:42,00:38:44
14,4.735027587179,-74.087124640256,4.7287667,-74.0963108,00:12:02,00:13:47,00:53:47,00:42:02
15,4.702455,-74.049451,4.75089431956,-74.099178483125,00:14:10,00:14:52,00:24:52,01:14:10
16,4.698881,-74.056042,4.677279170739,-74.065397568047,00:15:28,00:16:38,00:31:38,00:41:28
18,4.705645,-74.053162,4.7060964,-74.057792,00:15:43,00:16:22,00:22:22,00:45:43
17,4.722765,-74.068995,4.736791303385,-74.089669222592,00:15:43,00:17:26,00:35:26,00:45:43
19,4.702455,-74.049451,4.704793,-74.0672335,00:15:56,00:16:36,00:26:36,01:15:56
20,4.717173,-74.069236,4.7248938,-74.0649138,00:16:35,00:17:43,00:52:43,00:45:35
21,4.658209,-74.057513,4.6764822,-74.0661023,00:17:13,00:19:05,00:34:05,00:47:13
22,4.604403,-74.153512,4.6083587,-74.1486727,00:17:29,00:18:43,00:33:43,00:47:29
23,4.7317634,-74.0452257,4.731863,-74.035431,00:19:05,00:20:09,00:42:09,00:49:05
24,4.668729,-74.121868,4.6675689,-74.1439419,00:19:30,00:20:45,00:52:45,00:56:30
25,4.713537,-74.033923,4.69627855867,-74.029936753213,00:21:29,00:23:08,00:28:08,00:51:29
26,4.705645,-74.053162,4.6987347,-74.0490484,00:23:20,00:23:57,00:29:57,00:53:20
27,4.658195,-74.057514,4.658104497116,-74.065303020179,00:23:38,00:24:48,00:46:48,00:53:38
28,4.663759110768,-74.117640277281,4.6218507,-74.1072871,00:23:45,00:24:21,00:29:21,01:23:45
29,4.726914154073,-74.050099191471,4.7024329,-74.0319454,00:26:08,00:27:16,00:33:16,01:00:08
30,4.705645,-74.053162,4.7193434,-74.0329085,00:26:22,00:26:59,00:32:59,00:56:22
31,4.7441034,-74.0463198,4.72791053159,-74.026172272861,00:28:08,00:29:25,00:54:25,00:58:08
32,4.6635,-74.122968,4.666382,-74.135831,00:28:13,00:29:12,00:46:12,01:01:13
33,4.740543,-74.099154,4.7249099,-74.088161,00:28:59,00:30:24,00:42:24,00:57:59
34,4.644580450159,-74.061735537434,4.6522604,-74.0820069,00:29:29,00:30:51,01:00:51,00:59:29
35,4.693907,-74.089383,4.6996411,-74.0589608,00:30:26,00:31:55,00:57:55,01:00:26
