order_id,pick_up_lat,pick_up_lng,drop_off_lat,drop_off_lng,placement_time,preparation_time,ready_time,expected_drop_off_time
1,6.194503,-75.576039,6.1982078922,-75.558307598587,00:00:54,00:01:53,00:18:53,00:33:54
2,6.181027,-75.568661,6.183859,-75.561329,00:03:17,00:04:37,00:09:37,00:38:17
3,6.248731,-75.588871,6.232095,-75.591946,00:03:29,00:04:27,00:20:27,00:33:29
4,6.211061,-75.558778,6.213007,-75.568177,00:03:29,00:05:06,00:20:06,00:33:29
5,6.259204591707,-75.592743850649,6.2297992,-75.5929933,00:04:15,00:05:30,00:21:30,00:34:15
6,6.248884,-75.589713,6.233606954511,-75.592485778034,00:04:32,00:07:18,00:37:18,00:33:32
7,6.245739,-75.588682,6.2322996,-75.5720397,00:04:58,00:05:54,00:25:54,00:41:58
8,6.246611,-75.602667,6.25347,-75.596356,00:05:30,00:06:33,00:11:33,01:05:30
9,6.213572,-75.596668,6.1849381,-75.5972718,00:05:46,00:07:06,00:32:06,00:35:46
10,6.211361,-75.572194,6.229057141277,-75.5652814731,00:06:41,00:08:55,00:13:55,01:06:41
11,6.213572,-75.596668,6.2158541,-75.6071382,00:07:28,00:08:24,00:33:24,00:37:28
12,6.151059,-75.617115,6.1513659,-75.5812969,00:09:48,00:14:38,00:19:38,00:39:48
13,6.247605,-75.594548,6.246015052313,-75.590545155354,00:12:54,00:14:09,00:27:09,00:42:54
14,6.209447987239,-75.567279576721,6.2157941,-75.5521142,00:15:25,00:16:33,00:36:33,00:45:25
15,6.160567,-75.595584,6.1490549,-75.6137781,00:15:26,00:17:30,00:47:30,01:15:26
16,6.153717,-75.614629,6.153173827458,-75.617895373348,00:16:43,00:18:08,01:01:08,00:58:43
17,6.209371,-75.567043,6.206258,-75.576096,00:17:06,00:18:19,00:54:19,00:47:06
18,6.213116,-75.571881,6.2036063,-75.5589204,00:17:34,00:19:05,00:34:05,00:47:34
19,6.209235,-75.568746,6.2400546,-75.5653637,00:17:38,00:20:48,00:50:48,00:47:38
20,6.23873,-75.598412,6.229153130711,-75.608348697424,00:18:04,00:19:38,00:39:38,00:48:04
21,6.243626,-75.600355,6.265354899826,-75.596778155339,00:19:57,00:21:02,00:43:02,00:38:57
22,6.213572,-75.596668,6.2197589,-75.6079785,00:20:09,00:21:03,00:51:03,00:50:09
23,6.194503,-75.576039,6.1823042,-75.5649422,00:20:27,00:21:32,00:39:32,00:53:27
24,6.246123,-75.588775,6.2552776,-75.6083393,00:20:55,00:21:56,01:04:56,00:57:55
25,6.211361,-75.572194,6.1619241,-75.5971158,00:21:40,00:28:29,00:33:29,01:21:40
26,6.16929,-75.588567,6.1724354,-75.5785101,00:22:40,00:25:41,00:34:41,00:52:40
27,6.245739,-75.588682,6.2427825,-75.6096607,00:22:48,00:23:58,00:48:58,00:59:48
28,6.199933,-75.562701,6.195084123,-75.5662209269,00:22:52,00:23:41,00:36:41,00:52:52
29,6.248407,-75.589689,6.2329311,-75.6075361,00:22:56,00:24:18,00:39:18,00:52:56
30,6.21197,-75.572302,6.195290937278,-75.576415600691,00:25:16,00:26:14,00:52:14,00:55:16
31,6.211045,-75.571742,6.191936,-75.579078,00:25:37,00:26:16,00:46:16,00:55:37
32,6.209923,-75.569157,6.243783648279,-75.560528598726,00:25:40,00:26:39,00:46:39,00:55:40
33,6.153717,-75.614629,6.14754,-75.612917,00:25:53,00:27:03,00:57:03,01:00:53
34,6.16929,-75.588567,6.17233,-75.572864,00:27:59,00:29:14,00:38:14,00:57:59
35,6.248738,-75.588933,6.24166,-75.603456,00:28:13,00:29:15,00:44:15,00:57:13
36,6.247605,-75.594548,6.2585368,-75.6003419,00:28:40,00:30:03,00:43:03,00:58:40
37,6.194503,-75.576039,6.193827954615,-75.588810968431,00:29:05,00:30:12,00:45:12,01:02:05
38,6.249171,-75.559695,6.237435,-75.550576,00:30:07,00:31:16,00:54:16,00:54:07
39,6.209963,-75.568804,6.223815,-75.5726586,00:36:15,00:37:13,00:55:13,01:06:15
40,6.246611,-75.602667,6.236617,-75.5985796,00:36:23,00:37:33,00:42:33,01:36:23
41,6.211361,-75.572194,6.205519095269,-75.574789988491,00:37:01,00:40:36,00:45:36,01:37:01
42,6.151059,-75.617115,6.149599891611,-75.614929832518,00:38:23,00:41:19,00:56:19,01:08:23
43,6.209235,-75.568746,6.2114974,-75.6057997,00:38:25,00:39:20,01:09:20,01:08:25
44,6.211361,-75.572194,6.1724354,-75.5785101,00:38:29,00:41:11,00:46:11,01:38:29
45,6.15158,-75.614052,6.146502,-75.623127,00:38:30,00:39:32,00:59:32,01:08:30
46,6.211061,-75.558778,6.212202,-75.563896,00:39:08,00:41:45,01:01:45,01:09:08
47,6.211361,-75.572194,6.196585043112,-75.594862550497,00:41:25,00:58:51,01:03:51,01:41:25
48,6.251247,-75.565171,6.246024,-75.590457,00:41:30,00:42:38,00:57:38,01:11:30
49,6.21197,-75.572302,6.215317139321,-75.567172765732,00:44:48,00:45:58,01:04:58,01:14:48
50,6.20508,-75.587236,6.210685253829,-75.569893633602,00:46:57,00:48:39,00:53:39,01:21:57
51,6.15158,-75.614052,6.174441648053,-75.621266551316,00:49:29,00:50:41,01:10:41,01:19:29
52,6.250522,-75.601534,6.2510128,-75.5895809,00:50:09,00:51:22,01:10:22,01:20:09
53,6.209963,-75.568804,6.182639,-75.565342,00:51:46,00:52:51,01:10:51,01:21:46
54,6.246123,-75.588775,6.24607,-75.59044,00:52:53,00:54:00,01:35:00,01:29:53
55,6.228646013116,-75.596452487103,6.2358741,-75.5965429,00:53:06,00:54:31,01:36:31,01:23:06
56,6.246611,-75.602667,6.2201611,-75.5978156,00:53:28,01:01:23,01:06:23,01:53:28
57,6.203535,-75.576455,6.207208,-75.5649716,00:55:42,00:57:03,01:17:03,01:20:42
58,6.21197,-75.572302,6.2168879,-75.5563065,00:58:19,00:59:24,01:17:24,01:28:19
59,6.16929,-75.588567,6.156856,-75.578144,00:58:49,01:00:46,01:11:46,01:28:49
60,6.246611,-75.602667,6.2442165,-75.6104488,01:00:26,01:11:21,01:16:21,02:00:26
61,6.209963,-75.568804,6.207208,-75.5649716,01:01:03,01:02:04,01:21:04,01:31:03
62,6.223423,-75.585937,6.2063335,-75.5735546,01:01:19,01:02:44,01:42:44,01:31:19
63,6.209963,-75.568804,6.207208,-75.5649716,01:03:03,01:04:19,01:23:19,01:33:03
64,6.246611,-75.602667,6.2600509,-75.592538,01:03:19,01:07:29,01:12:29,02:03:19
65,6.153717,-75.614629,6.169708323812,-75.581309348345,01:03:52,01:05:15,01:50:15,01:51:52
66,6.207259,-75.564933,6.2081503,-75.5883459,01:04:47,01:05:55,01:35:55,01:34:47
67,6.211061,-75.558778,6.204798,-75.550703,01:07:43,01:09:05,01:59:05,01:37:43
68,6.211361,-75.572194,6.1493014,-75.608919,01:08:11,01:16:39,01:21:39,02:08:11
69,6.209371,-75.567043,6.20671,-75.566751,01:09:03,01:10:03,01:36:03,01:39:03
70,6.209235,-75.568746,6.2143605,-75.5818879,01:10:01,01:11:19,01:46:19,01:40:01
71,6.248865,-75.559621,6.2604111,-75.5602972,01:11:14,01:12:26,01:24:26,01:41:14
72,6.228646013116,-75.596452487103,6.2358741,-75.5965429,01:11:45,01:12:57,01:39:57,01:41:45
73,6.213116,-75.571881,6.2036063,-75.5589204,01:16:27,01:17:40,01:37:40,01:46:27
74,6.225142,-75.569995,6.216681,-75.605971,01:18:31,01:23:34,01:28:34,01:48:31
75,6.15158,-75.614052,6.1410243,-75.6193914,01:19:38,01:20:29,01:35:29,01:49:38
76,6.154055,-75.614568,6.154586069774,-75.610789172351,01:20:37,01:21:34,02:12:34,01:50:37
77,6.16929,-75.588567,6.17968,-75.586012,01:24:34,01:26:24,01:38:24,01:54:34
78,6.245867,-75.58885,6.2390747,-75.5882563,01:25:15,01:26:45,01:56:45,02:08:15
79,6.209235,-75.568746,6.2188051,-75.5789302,01:26:02,01:27:30,01:57:30,01:56:02
80,6.16929,-75.588567,6.165703965163,-75.578825958073,01:26:31,01:28:32,01:45:32,01:56:31
81,6.16929,-75.588567,6.170587,-75.589008,01:27:01,01:28:23,01:42:23,01:57:01
82,6.248884,-75.589713,6.256493405781,-75.607083700597,01:28:08,01:29:46,02:04:46,01:57:08
83,6.246123,-75.588775,6.2492736,-75.5898768,01:32:35,01:34:01,02:22:01,02:09:35
84,6.20232,-75.586565,6.202670714219,-75.557719990611,01:34:50,01:37:38,01:42:38,02:04:50
85,6.245453,-75.589347,6.245667,-75.594582,01:37:17,01:38:23,02:02:23,02:07:17
86,6.246123,-75.588775,6.238849,-75.607959,01:37:53,01:39:02,02:27:02,02:14:53
87,6.20232,-75.586565,6.203165,-75.601188,01:38:44,01:39:45,01:44:45,02:08:44
88,6.246123,-75.588775,6.2555969,-75.5570881,01:42:21,01:43:37,02:31:37,02:19:21
89,6.20232,-75.586565,6.21155913264,-75.560918553022,01:45:02,01:56:38,02:11:38,02:15:02
90,6.259204591707,-75.592743850649,6.239279,-75.591531,01:45:54,01:47:01,02:03:01,02:15:54
91,6.259204591707,-75.592743850649,6.239279,-75.591531,01:47:18,01:48:19,02:19:19,02:17:18
92,6.183059,-75.59301,6.164926203165,-75.598083794129,01:47:32,01:53:44,01:58:44,02:17:32
93,6.23873,-75.598412,6.213359,-75.604711,01:49:58,01:51:06,02:19:06,02:19:58
94,6.248884,-75.589713,6.239364,-75.5607071,01:50:41,01:51:46,02:21:46,02:19:41
95,6.245739,-75.588682,6.2477047,-75.5564633,01:54:30,01:55:23,02:15:23,02:41:30
96,6.211061,-75.558778,6.181911,-75.577293,01:56:52,01:58:09,02:13:09,02:26:52
97,6.259204591707,-75.592743850649,6.237287504903,-75.588043034077,01:58:52,01:59:39,02:15:39,02:28:52
98,6.23873,-75.598412,6.207973161523,-75.598696032534,01:59:02,01:59:51,02:22:51,02:29:02
99,6.260009,-75.597121,6.2658253,-75.5948272,01:59:08,02:01:07,02:06:07,02:34:08
100,6.151059,-75.617115,6.144086973542,-75.619246512651,02:07:35,02:13:31,02:28:31,02:37:35
101,6.239671,-75.581043,6.2371861,-75.5909491,02:07:56,02:09:25,02:28:25,02:37:56
102,6.239671,-75.581043,6.240785386992,-75.591503418982,02:14:43,02:17:01,02:41:01,02:44:43
103,6.151059,-75.617115,6.150881767273,-75.620666503906,02:14:51,02:20:56,02:25:56,02:44:51
104,6.213116,-75.571881,6.194902,-75.565028,02:16:22,02:18:09,02:33:09,02:46:22
105,6.248407,-75.589689,6.266083427307,-75.591158419847,02:18:32,02:19:53,02:29:53,02:48:32
106,6.213116,-75.571881,6.1794836,-75.567788,02:22:49,02:24:14,02:49:14,02:52:49
107,6.246123,-75.588775,6.2658253,-75.5948272,02:23:38,02:24:47,03:02:47,03:00:38
108,6.20508,-75.587236,6.206655050168,-75.563794672259,02:27:44,02:31:19,02:36:19,03:02:44
109,6.239671,-75.581043,6.2411316,-75.5693174,02:39:54,02:41:10,03:00:10,03:09:54
110,6.211061,-75.558778,6.2045372,-75.5850565,02:43:33,02:44:52,02:59:52,03:13:33
111,6.239671,-75.581043,6.2411316,-75.5693174,02:43:37,02:45:15,03:04:15,03:13:37
112,6.16929,-75.588567,6.154607737113,-75.605033487082,02:45:26,02:46:28,02:59:28,03:15:26
113,6.228646013116,-75.596452487103,6.2401161,-75.599449,02:57:35,02:59:02,03:36:02,03:27:35
114,6.209371,-75.567043,6.209760727983,-75.568267579207,03:02:05,03:03:13,03:26:13,03:32:05
115,6.209371,-75.567043,6.220449,-75.5745832,03:13:09,03:14:36,03:40:36,03:43:09
116,6.209371,-75.567043,6.210228932665,-75.573957681021,03:15:27,03:16:50,03:54:50,03:45:27
117,6.23873,-75.598412,6.23924,-75.578466,03:30:34,03:31:58,03:59:58,04:00:34
118,6.203535,-75.576455,6.200958480521,-75.566998757422,03:31:45,03:33:05,03:48:05,03:56:45
119,6.211061,-75.558778,6.200186,-75.590445,03:33:40,03:34:48,03:49:48,04:03:40
120,6.171367,-75.5871,6.155606,-75.616357,03:41:32,03:50:28,03:55:28,04:16:32
121,6.251247,-75.565171,6.249556718336,-75.59943384597,03:43:38,03:44:37,03:59:37,04:13:38
122,6.151059,-75.617115,6.167023,-75.616457,03:51:55,03:54:32,04:04:32,04:21:55
123,6.20232,-75.586565,6.2203683,-75.5672508,03:53:11,03:54:46,03:59:46,04:23:11
124,6.246611,-75.602667,6.228324866035,-75.595962447104,03:54:11,03:57:48,04:02:48,04:54:11
125,6.211045,-75.571742,6.210228932665,-75.573957681021,04:05:23,04:06:07,04:26:07,04:35:23
126,6.246611,-75.602667,6.218835165977,-75.6023241207,04:36:58,04:39:38,04:44:38,05:36:58
127,6.211045,-75.571742,6.210685253829,-75.569893633602,05:04:15,05:05:12,05:25:12,05:34:15
128,6.239267,-75.582589,6.24402028222,-75.613321512938,05:06:09,05:07:08,05:33:08,05:36:09
129,6.251247,-75.565171,6.2411568,-75.5945293,05:08:58,05:10:28,05:25:28,05:38:58
130,6.251247,-75.565171,6.245533,-75.5576029,05:12:32,05:13:40,05:28:40,05:42:32
131,6.251247,-75.565171,6.265994776655,-75.594925247133,05:27:38,05:29:03,05:44:03,05:57:38
132,6.223423,-75.585937,6.2391336,-75.6001444,05:40:39,05:41:42,05:56:42,06:10:39
133,6.181027,-75.568661,6.173697,-75.569184,05:44:33,05:53:48,05:58:48,06:19:33
134,6.223423,-75.585937,6.2398039,-75.5923071,06:08:15,06:09:35,06:49:35,06:38:15
135,6.229744752798,-75.602235397553,6.263366,-75.596194,06:33:14,06:34:18,06:57:18,07:03:14
136,6.229744752798,-75.602235397553,6.230892,-75.598798,06:35:36,06:36:58,06:59:58,07:01:36
137,6.203535,-75.576455,6.208743,-75.5707692,06:43:16,06:44:24,07:24:24,07:08:16
138,6.219076337125,-75.592937994172,6.205582198697,-75.608631670475,06:45:28,06:48:06,07:11:06,07:08:28
139,6.20232,-75.586565,6.188088,-75.580087,06:45:54,06:47:24,07:02:24,07:15:54
140,6.223423,-75.585937,6.2465087,-75.6058362,06:46:36,06:47:46,07:27:46,07:16:36
141,6.219076337125,-75.592937994172,6.21782159008,-75.587296374142,06:50:01,06:51:07,07:13:07,07:13:01
142,6.208214322432,-75.563274084367,6.206435,-75.57443,06:51:51,06:52:43,07:02:43,07:21:51
143,6.247125,-75.587926,6.2608352,-75.5629094,06:54:45,06:55:43,07:11:43,07:24:45
144,6.223423,-75.585937,6.220634,-75.567299,06:57:16,07:00:20,07:40:20,07:27:16
145,6.187583,-75.592601,6.176402298564,-75.571477711201,07:00:00,06:32:08,07:32:08,07:30:00
146,6.1806172,-75.5680964,6.1940666,-75.560696,07:02:18,07:03:26,07:38:26,07:32:18
147,6.199872,-75.572755,6.212588,-75.566248,07:02:35,07:03:42,07:20:42,07:29:35
148,6.209256,-75.565156,6.184896,-75.568663,07:03:20,07:04:36,07:29:36,07:33:20
149,6.1806172,-75.5680964,6.173697,-75.569184,07:03:26,07:04:30,07:39:30,07:33:26
150,6.229744752798,-75.602235397553,6.2287368,-75.6010363,07:03:57,07:04:55,07:27:55,07:24:57
151,6.239027,-75.589377,6.2371666,-75.5947429,07:04:48,07:06:09,07:51:09,07:34:48
152,6.199462,-75.57374,6.2010203,-75.5702517,07:05:08,07:05:40,07:12:40,07:33:08
153,6.210792,-75.567751,6.222081,-75.56705,07:05:57,07:06:57,07:26:57,07:31:57
154,6.204593,-75.570744,6.197003,-75.570819,07:06:15,07:07:19,07:40:19,07:44:15
155,6.209256,-75.565156,6.2113414,-75.5592909,07:07:08,07:07:51,07:40:51,07:37:08
156,6.247125,-75.587926,6.243387369509,-75.571365393698,07:08:00,07:09:11,07:23:11,07:38:00
157,6.199872,-75.572755,6.2113414,-75.5592909,07:08:49,07:09:51,07:27:51,07:37:49
158,6.1806172,-75.5680964,6.166668,-75.572297,07:08:57,07:10:07,07:45:07,07:38:57
159,6.197659817,-75.574904402,6.197613,-75.578816,07:09:46,07:13:10,07:18:10,07:39:46
160,6.199872,-75.572755,6.192758,-75.558663,07:09:47,07:10:50,07:29:50,07:36:47
161,6.247125,-75.587926,6.2799805,-75.5811559,07:11:10,07:12:08,07:24:08,07:41:10
162,6.206511,-75.565965,6.193175530028,-75.561536774039,07:11:12,07:12:06,07:54:06,07:41:12
163,6.196605666779,-75.565763670552,6.186761,-75.562821,07:11:21,07:12:29,07:17:29,07:41:21
164,6.209256,-75.565156,6.190675,-75.56608,07:11:47,07:12:42,07:43:42,07:41:47
165,6.209256,-75.565156,6.18528,-75.567365,07:12:05,07:12:57,07:40:57,07:42:05
166,6.247125,-75.587926,6.242021,-75.593838,07:12:47,07:13:57,07:30:57,07:42:47
167,6.2446058,-75.5953744,6.2604188,-75.6037244,07:13:34,07:14:12,07:24:12,07:43:34
168,6.247125,-75.587926,6.223698,-75.566513,07:14:06,07:15:21,07:32:21,07:44:06
169,6.212525803818,-75.559370226742,6.215198409031,-75.564146189851,07:15:38,07:16:58,07:26:58,07:45:38
170,6.1806172,-75.5680964,6.18075019471,-75.583711880812,07:15:49,07:16:49,07:51:49,07:45:49
171,6.245178564148,-75.595511578504,6.235192,-75.570518,07:16:49,07:17:54,07:47:54,07:55:49
172,6.1806172,-75.5680964,6.166893,-75.571686,07:19:12,07:20:12,07:55:12,07:49:12
173,6.247125,-75.587926,6.2611576,-75.5656412,07:20:00,07:21:10,07:32:10,07:50:00
174,6.208214322432,-75.563274084367,6.209168,-75.556825,07:20:02,07:21:23,07:30:23,07:50:02
175,6.209256,-75.565156,6.184845812666,-75.581729784608,07:22:23,07:23:16,07:51:16,07:52:23
176,6.234988,-75.591352,6.2497832,-75.5614891,07:22:43,07:24:06,07:39:06,07:52:43
177,6.247125,-75.587926,6.270244,-75.602186,07:23:23,07:24:51,07:36:51,07:53:23
178,6.199536016681,-75.562778737434,6.201004,-75.562215,07:24:02,07:25:17,07:52:17,07:53:02
179,6.1699867,-75.589988,6.1538077,-75.6108336,07:25:09,07:26:23,07:56:23,08:03:09
180,6.247125,-75.587926,6.276911,-75.584364,07:25:33,07:26:38,07:49:38,07:55:33
181,6.1806172,-75.5680964,6.172333,-75.5706,07:26:19,07:27:17,08:02:17,07:56:19
182,6.210792,-75.567751,6.2001318,-75.5721059,07:26:56,07:27:58,07:40:58,07:52:56
183,6.212525803818,-75.559370226742,6.1964926,-75.5530979,07:28:43,07:29:54,07:39:54,07:58:43
184,6.2446058,-75.5953744,6.251314119442,-75.615742122825,07:28:50,07:29:27,07:39:27,07:58:50
185,6.187583,-75.592601,6.154771,-75.596417,07:30:00,07:01:29,07:51:29,08:00:00
186,6.165779,-75.600284,6.1477584,-75.6189346,07:30:08,07:31:24,08:04:24,08:00:08
187,6.172779000864,-75.609677126493,6.1927809,-75.5986011,07:32:11,07:38:52,07:43:52,08:02:11
