order_id,pick_up_lat,pick_up_lng,drop_off_lat,drop_off_lng,placement_time,preparation_time,ready_time,expected_drop_off_time
1,7.068535,-73.104508,7.0605766,-73.1098688,00:05:44,00:14:50,00:24:50,01:05:44
2,7.095631,-73.107546,7.1077982,-73.1162613,00:22:35,00:23:49,00:28:49,00:52:35
3,7.115105,-73.108987,7.0722918,-73.0970201,00:37:12,00:40:58,00:45:58,01:07:12
4,7.115105,-73.108987,7.130511,-73.115655,00:39:03,00:43:28,00:48:28,01:09:03
5,7.105727003894,-73.106638442322,7.1168287,-73.1085071,00:39:42,00:40:56,01:10:56,01:09:42
6,7.073233,-73.10216,7.024850169503,-73.090458242173,00:42:47,00:43:57,01:09:57,01:23:47
7,7.111746577772,-73.122527913739,7.0950419,-73.1035538,00:44:51,00:46:27,01:11:27,01:18:51
8,7.105847,-73.106591,7.1112266,-73.1025732,00:50:00,00:51:15,01:41:15,01:28:00
9,7.073233,-73.10216,7.05955,-73.09419,00:52:35,00:53:51,01:19:51,01:22:35
10,7.073063310457,-73.102076516244,7.0711699,-73.115446,00:56:31,01:01:42,01:22:42,01:30:31
11,7.073233,-73.10216,7.065729,-73.110825,01:22:06,01:23:21,01:45:21,01:48:06
12,7.073063310457,-73.102076516244,7.0692771,-73.1128023,01:23:09,01:24:50,01:45:50,01:55:09
13,7.073063310457,-73.102076516244,7.0692771,-73.1128023,01:29:28,01:30:53,01:57:53,02:01:28
14,7.115105,-73.108987,7.1018908,-73.1266023,01:45:33,01:46:32,01:51:32,02:15:33
15,7.073233,-73.10216,7.077043,-73.108432,01:56:53,01:57:58,02:22:58,02:22:53
16,7.124835,-73.112314,7.115649875309,-73.101237975061,02:06:02,02:07:14,02:12:14,02:36:02
17,7.075092,-73.10871,7.077043,-73.108432,02:17:40,02:19:03,02:34:03,02:47:40
18,7.115105,-73.108987,7.1103706,-73.1052531,02:32:04,02:33:13,02:38:13,03:02:04
19,7.115105,-73.108987,7.0717131,-73.1148357,03:39:47,03:43:21,03:48:21,04:09:47
20,7.118402,-73.111466,7.122837004845,-73.106693252921,06:24:20,06:25:23,06:48:23,06:54:20
21,7.120114,-73.112486,7.115,-73.106241,07:23:42,07:24:33,07:41:33,07:58:42
22,7.118402,-73.111466,7.10295905,-73.12555805,07:27:52,07:29:10,07:52:10,07:57:52
23,7.120114,-73.112486,7.095232663781,-73.112336285412,07:28:13,07:29:30,07:56:30,08:11:13
24,7.120858,-73.121082,7.128814715797,-73.111969158053,07:36:20,07:39:17,07:49:17,08:00:20
25,7.120114,-73.112486,7.117080456751,-73.106220178306,07:36:37,07:37:58,08:04:58,08:11:37
26,7.085249,-73.114293,7.117080456751,-73.106220178306,07:36:37,07:38:02,07:55:02,08:21:37
27,7.121167,-73.111706,7.117080456751,-73.106220178306,07:36:37,07:37:52,08:11:52,08:06:37
28,7.069060663755,-73.104941698566,7.0582534,-73.0823378,07:53:56,07:55:17,08:19:17,08:08:56
29,7.120114,-73.112486,7.0822301,-73.1175996,07:55:58,07:56:51,08:23:51,08:42:58
30,7.069060663755,-73.104941698566,7.0717681,-73.1146742,07:59:16,08:00:11,08:39:11,08:14:16
34,7.069060663755,-73.104941698566,7.098475,-73.109095,08:02:17,08:03:53,08:37:53,08:30:17
35,7.085249,-73.114293,7.126223,-73.111524,08:02:22,08:03:39,08:23:39,08:47:22
36,7.118037680773,-73.111155341105,7.1236701,-73.1065129,08:10:19,08:11:19,08:25:19,08:40:19
37,7.129471746323,-73.121995558549,7.115574,-73.1065328,08:13:19,08:14:27,08:34:27,08:32:19
38,7.119747,-73.109099,7.1018448,-73.116645,08:13:39,08:14:13,08:27:13,08:36:39
39,7.121167,-73.111706,7.112498,-73.113083,08:14:05,08:15:10,08:48:10,08:44:05
40,7.118037680773,-73.111155341105,7.116870194828,-73.107887171209,08:16:30,08:17:41,08:41:41,08:46:30
41,7.118378,-73.116345,7.1149892,-73.1269101,08:19:17,08:20:57,08:35:57,08:49:17
42,7.085665522093,-73.113577775116,7.073085712617,-73.114470653236,08:20:52,08:22:25,08:40:25,08:51:52
43,7.120858,-73.121082,7.120207,-73.115706,08:22:18,08:23:15,08:33:15,08:44:18
44,7.069060663755,-73.104941698566,7.043164522562,-73.103151125717,08:22:19,08:23:26,08:53:26,08:37:19
45,7.067702815064,-73.107450696344,7.087438232139,-73.120601512492,08:26:11,08:27:33,09:08:33,08:56:11
46,7.119747,-73.109099,7.112298,-73.111305,08:27:57,08:28:31,08:41:31,08:50:57
47,7.118378,-73.116345,7.0927783,-73.1177657,08:30:17,08:31:39,08:46:39,09:00:17
48,7.067702815064,-73.107450696344,7.092885398232,-73.098094090819,08:31:10,08:32:23,09:11:23,09:01:10
49,7.119952,-73.109382,7.133878475925,-73.114219531417,08:31:31,08:32:46,08:52:46,08:59:31
50,7.118378,-73.116345,7.1240413,-73.1163656,08:33:36,08:35:04,08:50:04,09:03:36
51,7.118349,-73.113154,7.114328,-73.103033,08:35:17,08:36:17,08:56:17,09:05:17
52,7.120858,-73.121082,7.1200892,-73.1174482,08:37:23,08:38:13,08:48:13,08:59:23
53,7.115417,-73.113079,7.1287546,-73.1067619,08:43:41,08:45:36,08:50:36,09:13:41
54,7.118402,-73.111466,7.1073511,-73.112648,08:44:06,08:45:19,08:58:19,09:14:06
55,7.116537,-73.106154,7.119077,-73.114194,08:44:46,08:45:42,09:04:42,09:14:46
56,7.120858,-73.121082,7.122441,-73.1125745,08:44:55,08:46:04,08:56:04,09:06:55
57,7.120114,-73.112486,7.11283,-73.102872,08:45:19,08:46:44,09:14:44,09:20:19
58,7.067702815064,-73.107450696344,7.065044,-73.104321,08:45:57,08:46:53,09:02:53,09:08:57
59,7.120114,-73.112486,7.122946792091,-73.10674790293,08:48:43,08:50:09,09:18:09,09:23:43
60,7.120114,-73.112486,7.120837,-73.106428,08:50:29,08:51:26,09:19:26,09:25:29
61,7.119952,-73.109382,7.119077,-73.114194,08:56:01,08:56:51,09:01:51,09:21:01
62,7.120858,-73.121082,7.097176,-73.108966,08:57:18,08:58:12,09:08:12,09:21:18
63,7.069060663755,-73.104941698566,7.070002,-73.110165,08:57:25,08:58:41,09:22:41,09:12:25
64,7.120114,-73.112486,7.093837614274,-73.102079853415,08:58:07,08:59:04,09:32:04,09:41:07
70,7.118833,-73.112102,7.115975,-73.107938,09:00:25,09:01:20,09:21:20,09:30:25
71,7.1200613,-73.1272015,7.137978,-73.124869,09:00:54,09:02:06,09:12:06,09:30:54
72,7.120114,-73.112486,7.119336,-73.1072835,09:03:45,09:05:01,09:43:01,09:38:45
73,7.119747,-73.109099,7.093837614274,-73.102079853415,09:04:27,09:05:02,09:18:02,09:31:27
74,7.118378,-73.116345,7.124137,-73.118928,09:04:59,09:06:47,09:21:47,09:34:59
75,7.111732114822,-73.112299148132,7.08780022514,-73.106900788844,09:10:48,09:11:54,09:42:54,09:40:48
76,7.118402,-73.111466,7.1049204,-73.11671,09:12:17,09:13:19,09:31:19,09:42:17
77,7.118037680773,-73.111155341105,7.114783,-73.106887,09:13:59,09:14:50,09:38:50,09:43:59
78,7.118378,-73.116345,7.1132594,-73.1149763,09:14:20,09:16:26,09:31:26,09:44:20
79,7.134923,-73.12225,7.118514,-73.116943,09:16:21,09:17:52,09:43:52,09:49:21
80,7.118378,-73.116345,7.108782,-73.111632,09:19:25,09:21:06,09:36:06,09:49:25
81,7.111322,-73.107944,7.1181953,-73.1079658,09:20:22,09:21:52,10:11:52,09:50:22
82,7.118378,-73.116345,7.126634,-73.116302,09:21:22,09:23:02,09:38:02,09:51:22
83,7.118037680773,-73.111155341105,7.0938198,-73.0974183,09:21:54,09:23:05,09:40:05,09:51:54
84,7.121167,-73.111706,7.120337,-73.10825,09:21:56,09:23:04,09:57:04,09:51:56
85,7.118833,-73.112102,7.1188395,-73.1121071,09:22:28,09:23:42,09:47:42,09:52:28
86,7.111322,-73.107944,7.1205225,-73.1200983,09:23:04,09:24:31,10:24:31,09:53:04
87,7.118378,-73.116345,7.1261909,-73.1175815,09:24:14,09:26:57,09:41:57,09:54:14
88,7.137852,-73.121099,7.101258643497,-73.126077912748,09:25:38,09:26:36,09:46:36,09:55:38
89,7.113606568746,-73.109384630966,7.112468,-73.1151376,09:25:51,09:26:54,09:56:54,09:55:51
90,7.118378,-73.116345,7.127129,-73.123793,09:27:48,09:28:57,09:43:57,09:57:48
91,7.120858,-73.121082,7.115649875309,-73.101237975061,09:28:47,09:29:59,09:39:59,09:52:47
93,7.099115578384,-73.108786627231,7.095935676634,-73.101899139583,09:30:36,09:31:55,09:37:55,10:00:36
94,7.121167,-73.111706,7.116924,-73.107027,09:30:44,09:31:49,10:05:49,10:00:44
95,7.137852,-73.121099,7.097224,-73.109665,09:30:45,09:32:00,09:52:00,10:00:45
96,7.120858,-73.121082,7.1364386,-73.1221911,09:31:17,09:32:34,09:42:34,09:55:17
97,7.137852,-73.121099,7.1305453,-73.1066128,09:31:42,09:32:29,09:52:29,10:01:42
98,7.069060663755,-73.104941698566,7.063208676142,-73.104150183499,09:31:53,09:33:29,10:15:29,09:46:53
99,7.111322,-73.107944,7.119255,-73.108923,09:32:43,09:34:46,10:19:46,10:02:43
100,7.12005700964,-73.110159664724,7.117028,-73.106909,09:33:18,09:34:29,09:59:29,10:03:18
101,7.118402,-73.111466,7.120330188904,-73.113444037735,09:33:33,09:34:43,09:52:43,10:03:33
102,7.068893,-73.104817,7.029610534521,-73.085817620158,09:33:47,09:34:46,09:54:46,09:53:47
103,7.118349,-73.113154,7.117155,-73.106794,09:35:12,09:36:46,09:56:46,10:05:12
104,7.075092,-73.10871,7.0714516,-73.1163808,09:37:02,09:39:09,09:54:09,10:07:02
105,7.118402,-73.111466,7.137598828481,-73.129847757518,09:37:29,09:38:36,09:56:36,10:07:29
106,7.118378,-73.116345,7.122142017698,-73.112743645906,09:40:04,09:42:00,09:57:00,10:10:04
107,7.108292014586,-73.106300615777,7.117155,-73.106794,09:40:24,09:47:14,09:52:14,10:05:24
108,7.120114,-73.112486,7.1172814,-73.1100974,09:40:25,09:41:23,10:09:23,10:15:25
109,7.120114,-73.112486,7.128460406853,-73.122797571123,09:41:33,09:42:57,10:25:57,10:16:33
110,7.069496,-73.106509,7.060794,-73.1124877,09:43:23,09:44:08,09:54:08,10:03:23
111,7.126823,-73.111638,7.131861096037,-73.11800211668,09:43:50,09:50:32,09:55:32,10:20:50
112,7.067702815064,-73.107450696344,7.08264046716,-73.108219094574,09:45:39,09:46:28,10:02:28,10:08:39
113,7.12313,-73.110625,7.126977961953,-73.109050914645,09:47:16,09:48:41,10:14:41,10:17:16
114,7.099115578384,-73.108786627231,7.120017,-73.110604,09:48:23,09:49:48,09:55:48,10:18:23
115,7.118378,-73.116345,7.102909,-73.102371,09:48:56,09:50:26,10:05:26,10:18:56
116,7.118378,-73.116345,7.1306778,-73.115136,09:49:27,09:51:03,10:06:03,10:19:27
117,7.118378,-73.116345,7.115907,-73.106755,09:50:46,09:51:38,10:06:38,10:20:46
118,7.121791,-73.112045,7.1024713,-73.1243801,09:50:55,09:55:13,10:05:13,10:25:55
119,7.12005700964,-73.110159664724,7.1150879,-73.117062,09:54:47,09:55:39,10:10:39,10:24:47
120,7.12005700964,-73.110159664724,7.119544,-73.108004,09:55:34,09:56:58,10:16:58,10:25:34
121,7.118378,-73.116345,7.075394815833,-73.110071159899,09:57:25,09:59:00,10:14:00,10:27:25
122,7.118378,-73.116345,7.077038,-73.108486,09:59:11,10:00:37,10:15:37,10:29:11
135,7.118378,-73.116345,7.1203937,-73.1149991,10:01:27,10:03:12,10:18:12,10:31:27
136,7.111732114822,-73.112299148132,7.098789825111,-73.105012346127,10:02:22,10:03:39,10:19:39,10:32:22
137,7.11926,-73.111419,7.109289722407,-73.106740191579,10:03:43,10:04:18,10:21:18,10:33:43
138,7.122128738162,-73.119550448132,7.1177474,-73.1077232,10:04:11,10:05:14,10:45:14,10:39:11
139,7.104398,-73.12242,7.113289,-73.1126292,10:04:19,10:06:50,10:25:50,10:25:19
140,7.085665522093,-73.113577775116,7.100173,-73.105993,10:06:48,10:08:28,10:30:28,10:37:48
141,7.115156785172,-73.108800795371,7.1162645,-73.1130613,10:06:51,10:07:45,10:22:45,10:36:51
142,7.123623,-73.111348,7.1155576,-73.1089493,10:07:53,10:09:52,10:34:52,10:37:53
143,7.120858,-73.121082,7.1162645,-73.1130613,10:08:52,10:10:13,10:20:13,10:30:52
144,7.085665522093,-73.113577775116,7.0857904,-73.1085896,10:11:48,10:14:53,10:35:53,10:36:48
145,7.120519168737,-73.113340775116,7.125372,-73.116665,10:12:27,10:13:46,10:31:46,10:50:27
146,7.120705,-73.123454,7.1304812,-73.117496863158,10:12:35,10:13:35,10:47:35,10:42:35
147,7.123623,-73.111348,7.117103,-73.106637,10:12:46,10:13:58,10:40:58,10:42:46
148,7.122128738162,-73.119550448132,7.1192006,-73.1184653,10:15:49,10:17:11,10:57:11,10:45:49
149,7.0702338,-73.1051705,7.069629356139,-73.112481124699,10:17:13,10:18:14,10:43:14,10:51:13
150,7.118378,-73.116345,7.121711,-73.120935,10:21:19,10:22:32,10:37:32,10:51:19
151,7.118378,-73.116345,7.121483625359,-73.120983392,10:21:25,10:22:38,10:37:38,10:51:25
152,7.118349,-73.113154,7.127044,-73.105985,10:22:19,10:23:38,10:53:38,10:52:19
153,7.117503,-73.11686,7.138457136769,-73.121474906802,10:28:16,10:29:19,10:47:19,10:55:16
154,7.119708,-73.114211,7.096741,-73.1103154,10:29:54,10:30:56,11:04:56,10:59:54
156,7.072029,-73.105133,7.09833,-73.1090425,10:31:13,10:32:10,11:12:10,11:36:13
157,7.120701398818,-73.111630399965,7.115938986197,-73.106600046158,10:34:01,10:40:16,10:51:16,10:56:01
158,7.099115578384,-73.108786627231,7.1211132,-73.1111211,10:34:08,10:35:00,10:41:00,11:04:08
159,7.118378,-73.116345,7.1333668,-73.12897,10:34:40,10:36:28,10:51:28,11:04:40
160,7.120008984577,-73.115487842922,7.0789257,-73.1095315,10:35:21,10:36:04,10:54:04,11:05:21
161,7.118378,-73.116345,7.132687810341,-73.120696060359,10:35:59,10:37:24,10:52:24,11:05:59
162,7.069489676381,-73.105838553373,7.067934773767,-73.08617066592,10:36:31,10:37:44,11:07:44,11:16:31
163,7.121791,-73.112045,7.098715,-73.109302,10:37:56,10:44:55,10:54:55,11:12:56
164,7.09097,-73.107221,7.101314537816,-73.110211975873,10:39:03,10:40:19,11:00:19,11:09:03
165,7.120114,-73.112486,7.114414248586,-73.114723451436,10:40:22,10:41:57,11:23:57,11:15:22
166,7.12313,-73.110625,7.131861096037,-73.11800211668,10:40:48,10:41:53,11:11:53,11:10:48
167,7.068535,-73.104508,7.065888,-73.110771,10:41:08,10:47:42,10:52:42,11:41:08
168,7.11926,-73.111419,7.126151237344,-73.124995976686,10:43:28,10:44:04,11:01:04,11:13:28
169,7.120114,-73.112486,7.112378817455,-73.115969672799,10:44:46,10:46:43,11:18:43,11:19:46
170,7.12313,-73.110625,7.131416,-73.115492,10:46:37,10:47:35,11:47:35,11:16:37
171,7.099273,-73.115188,7.1147305,-73.1137454,10:47:22,10:48:18,11:09:18,11:17:22
172,7.068893,-73.104817,7.0855108,-73.1146912,10:48:09,10:49:49,11:09:49,11:27:09
173,7.123557,-73.110554,7.1008991,-73.1268734,10:48:10,10:49:06,10:59:06,11:11:10
174,7.121791,-73.112045,7.076452,-73.1091961,10:48:14,10:50:45,11:00:45,11:23:14
175,7.099214,-73.107135,7.116157565885,-73.106909506023,10:48:18,10:49:45,11:14:45,11:29:18
176,7.120858,-73.121082,7.098227697354,-73.108659647405,10:48:40,10:49:41,10:59:41,11:12:40
177,7.118833,-73.112102,7.122244,-73.1181,10:49:11,10:50:16,11:10:16,11:19:11
178,7.11926,-73.111419,7.1237206,-73.1164362,10:50:37,10:51:13,11:08:13,11:20:37
179,7.10985,-73.110003,7.097185992154,-73.133450634778,10:50:40,10:51:55,10:57:55,11:11:40
180,7.0900587,-73.1070363,7.0669547,-73.1007347,10:57:20,10:58:05,11:07:05,11:28:20
181,7.127291,-73.122269,7.131311,-73.116232,10:58:33,10:59:45,11:29:45,11:24:33
182,7.127291,-73.122269,7.121525211563,-73.109043203294,10:59:03,11:00:04,11:22:04,11:28:03
183,7.099872,-73.107227,7.0845759,-73.110521,10:59:53,11:01:35,11:16:35,11:29:53
195,7.113827,-73.123542,7.114345,-73.114507,11:00:09,11:00:43,11:40:43,11:28:09
196,7.069489676381,-73.105838553373,7.082837,-73.107286,11:00:16,11:01:02,11:31:02,11:39:16
197,7.071733,-73.105166,7.071528,-73.114433,11:03:22,11:04:10,11:21:10,11:33:22
198,7.115040451585,-73.110244630602,7.112577,-73.113051,11:06:09,11:12:09,11:17:09,11:24:09
199,7.113827,-73.123542,7.120617,-73.112979,11:06:25,11:06:59,11:46:59,11:34:25
200,7.07044,-73.105362,7.040706811904,-73.072743527591,11:06:37,11:07:31,11:39:31,11:36:37
201,7.069746458205,-73.106914288608,7.064130009441,-73.1054000929,11:06:39,11:07:34,11:53:34,11:36:39
202,7.130426,-73.112129,7.1034482,-73.1232164,11:06:43,11:08:02,11:38:02,11:36:43
203,7.130426,-73.112129,7.119526,-73.10724,11:07:44,11:08:48,11:38:48,11:37:44
204,7.068893,-73.104817,7.083799654341,-73.114250041544,11:08:24,11:09:37,11:29:37,11:47:24
205,7.116537,-73.106154,7.1369691,-73.1235906,11:08:46,11:09:41,11:31:41,11:38:46
206,7.130426,-73.112129,7.0990422,-73.1266446,11:09:39,11:10:43,11:35:43,11:39:39
