courier_id,vehicle,on_lat,on_lng,on_time,off_time
1,motorcycle,6.264311140550866,-75.56530326604843,00:00:00,03:51:00
2,bicycle,6.238702852678067,-75.54919928312302,00:00:00,22:16:01
3,walking,6.24480646122975,-75.5893948674202,00:00:00,23:58:00
4,walking,6.152598374895312,-75.61923712491989,00:00:00,00:23:00
5,motorcycle,6.236299937019005,-75.54520815610886,00:00:00,23:37:00
6,car,6.332637084122005,-75.53848654031754,00:00:00,23:58:00
7,motorcycle,6.16367510636163,-75.6420037150383,00:00:00,23:15:00
8,motorcycle,6.246058613482468,-75.5654963850975,00:00:00,23:55:00
9,motorcycle,6.340124650426695,-75.56721299886703,00:00:00,19:07:06
10,car,6.281222800125974,-75.62233239412308,00:00:00,17:16:03
11,motorcycle,6.207006164580527,-75.58771580457687,00:00:00,23:58:00
12,bicycle,6.2523903469384905,-75.60167402029037,00:00:00,03:53:00
13,motorcycle,6.199974848084523,-75.5733659863472,00:00:00,21:42:02
14,motorcycle,6.249564132845826,-75.58898717164993,00:00:00,23:58:00
15,walking,6.262524162133531,-75.60401827096939,00:00:00,16:09:05
16,walking,6.246497120243028,-75.59473782777786,00:00:00,23:05:00
17,bicycle,6.239861220247882,-75.55074959993362,00:00:00,02:01:00
18,bicycle,6.240809205961476,-75.55932730436325,00:00:00,20:50:04
19,motorcycle,6.255173470771446,-75.60365349054337,00:00:00,21:22:03
20,motorcycle,6.272984956358123,-75.55945605039597,00:00:00,18:35:03
21,motorcycle,6.306689143613852,-75.56639760732651,00:00:00,03:00:00
22,motorcycle,6.2316335153646705,-75.61564296483994,00:00:00,23:58:00
23,motorcycle,6.159470003958283,-75.58367639780045,00:00:00,23:58:00
24,bicycle,6.23988403273831,-75.58915346860886,00:00:00,02:28:00
25,motorcycle,6.1430754274996815,-75.61439841985703,00:00:00,00:14:00
26,motorcycle,6.179570342751845,-75.64865559339523,00:00:00,23:58:00
27,motorcycle,6.160461079931586,-75.59557467699051,00:00:00,23:56:00
28,bicycle,6.152631326270388,-75.61926931142807,00:00:00,00:02:00
29,car,6.178107808642906,-75.57046920061111,00:00:00,23:58:00
30,bicycle,6.244299516997877,-75.60701698064804,00:00:00,21:12:02
31,bicycle,6.342512357758785,-75.54744511842728,00:00:00,17:08:02
32,motorcycle,6.183707007683886,-75.654556453228,00:00:00,23:58:00
33,bicycle,6.274049539245048,-75.57360738515854,00:00:00,21:06:03
34,motorcycle,6.25188086798547,-75.61794430017471,00:00:00,23:58:00
35,bicycle,6.296167516081432,-75.58658927679062,00:00:00,11:26:04
36,motorcycle,6.2709039502863035,-75.59475928544998,00:00:00,22:22:01
37,motorcycle,6.245800071924215,-75.5836871266365,00:00:00,00:31:00
38,motorcycle,6.290041095039314,-75.55431693792343,00:00:00,00:19:00
39,bicycle,6.251361250147802,-75.62438160181046,00:00:00,15:04:04
40,walking,6.260691558735324,-75.60652881860733,00:00:00,02:30:00
41,motorcycle,6.273104088252616,-75.59942096471786,00:00:00,23:58:00
42,bicycle,6.161376114270105,-75.62396854162216,00:00:00,12:22:04
43,motorcycle,6.198692279177898,-75.5622187256813,00:00:00,23:43:00
44,motorcycle,6.249936736856249,-75.59957653284073,00:00:00,23:58:00
45,motorcycle,6.286558388166377,-75.59431940317154,00:00:00,07:45:01
46,bicycle,6.26029107279215,-75.58173447847366,00:00:00,00:15:00
47,bicycle,6.178556454288106,-75.60738176107407,00:00:00,18:10:05
48,bicycle,6.229656432860381,-75.60532182455063,00:00:00,03:25:00
49,motorcycle,6.246672016003025,-75.60261815786362,00:00:00,23:58:00
50,motorcycle,6.270244922784876,-75.60805767774582,00:00:00,01:22:00
51,bicycle,6.247270210196625,-75.58900862932205,00:00:00,17:18:03
52,car,6.160534586845209,-75.59561222791672,00:00:00,23:58:00
53,motorcycle,6.24671003682041,-75.60248404741287,00:00:00,15:04:04
54,bicycle,6.1504210494194425,-75.61637789011002,00:00:00,23:58:00
55,bicycle,6.27524846235341,-75.60287564992905,00:00:00,23:58:00
56,bicycle,6.169390902575934,-75.61682313680649,00:00:00,23:58:00
57,motorcycle,6.168757222286104,-75.59351474046707,00:00:00,23:56:00
58,motorcycle,6.155779449950288,-75.584137737751,00:00:00,09:02:02
59,bicycle,6.255906005186496,-75.616914331913,00:00:00,23:40:01
60,motorcycle,6.331387466590449,-75.53413063287735,00:00:00,23:10:01
61,bicycle,6.15023348005365,-75.6184646487236,00:00:00,17:18:04
62,motorcycle,6.204164742160906,-75.5711504817009,00:00:00,22:13:01
