courier_id,vehicle,on_lat,on_lng,on_time,off_time
1,bicycle,6.248750487353682,-75.59140115976334,00:00:01,23:48:01
2,motorcycle,6.273755511590558,-75.55707424879074,00:00:01,21:31:06
3,motorcycle,6.16739607702354,-75.57824224233627,00:00:01,23:58:01
4,bicycle,6.2489355219983125,-75.58960944414139,00:00:01,23:58:01
5,motorcycle,6.262716800941639,-75.58603674173355,00:00:01,22:44:02
6,motorcycle,6.231572682056843,-75.60200124979019,00:00:01,23:47:01
7,motorcycle,6.1694111803452145,-75.58437913656235,00:00:01,23:56:01
8,bicycle,6.246666946560701,-75.60264497995377,00:00:01,23:58:01
9,motorcycle,6.249845486894522,-75.59556394815445,00:00:01,23:20:02
10,bicycle,6.2322165012313135,-75.6044152379036,00:00:01,01:01:01
11,motorcycle,6.21411605743247,-75.60615330934525,00:00:01,01:58:00
12,motorcycle,6.34183051776693,-75.55328160524368,00:00:01,22:26:02
13,motorcycle,6.241402330712752,-75.61465054750443,00:00:01,22:43:02
14,bicycle,6.135303972425149,-75.63577562570572,00:00:01,17:23:07
15,motorcycle,6.244778579296998,-75.58948069810867,00:00:01,21:27:08
16,motorcycle,6.20469956832553,-75.54509550333023,00:00:01,23:58:01
17,bicycle,6.150933063093632,-75.61449497938156,00:00:01,23:58:01
18,bicycle,6.172759546996694,-75.60976892709732,00:00:01,06:52:00
19,motorcycle,6.297424737776467,-75.56535691022873,00:00:01,22:30:02
20,motorcycle,6.1682553474965545,-75.62174767255783,00:00:01,21:10:08
21,motorcycle,6.291990295610844,-75.59372931718826,00:00:01,18:15:10
22,motorcycle,6.211449530772846,-75.5721589922905,00:00:01,23:58:01
23,motorcycle,6.175590830531682,-75.64743250608444,00:00:01,23:58:01
24,motorcycle,6.1985858208892,-75.56220263242722,00:00:01,23:45:01
25,motorcycle,6.234424243361097,-75.61158746480942,00:00:01,23:58:01
26,bicycle,6.2221916790461265,-75.57455152273178,00:00:01,20:59:05
27,motorcycle,6.236355700884509,-75.60891598463058,00:00:01,21:30:05
28,bicycle,6.171281804560806,-75.58824688196182,00:00:01,23:22:01
29,motorcycle,6.2184909861534905,-75.56689113378525,00:00:01,23:58:01
30,motorcycle,6.160603024316508,-75.59546202421188,00:00:01,05:09:00
31,motorcycle,6.160567538220285,-75.59561222791672,00:00:01,23:36:02
32,bicycle,6.23238125810667,-75.59099346399307,00:00:01,23:58:01
33,motorcycle,6.211642169580962,-75.57235211133957,00:00:01,23:58:01
34,motorcycle,6.248735279026725,-75.62136143445969,00:00:01,15:48:08
35,motorcycle,6.225289108302839,-75.57011514902115,00:00:01,23:51:01
36,motorcycle,6.06820483389513,-75.32780975103378,00:00:01,23:58:01
37,motorcycle,6.160291253613913,-75.59532791376114,00:00:01,23:58:01
38,motorcycle,6.282284848291731,-75.56424111127853,00:00:01,21:12:05
39,motorcycle,6.34062145577392,-75.55908054113388,00:00:01,23:42:01
40,car,6.152281534750401,-75.58530181646347,00:00:01,01:13:00
41,motorcycle,6.333686458681974,-75.56426256895065,00:00:01,23:58:01
42,motorcycle,6.263173050750318,-75.5886921286583,00:00:01,02:00:01
43,motorcycle,6.185630861043826,-75.55358737707138,00:00:01,23:56:01
44,motorcycle,6.176528677360636,-75.61293929815292,00:00:01,23:02:01
45,motorcycle,6.198377973754141,-75.56326478719711,00:00:01,23:58:01
46,motorcycle,6.170739374232703,-75.61688750982285,00:00:01,23:58:01
47,bicycle,6.202704742773129,-75.58381587266922,00:00:01,10:16:04
48,bicycle,6.150438792467561,-75.61633497476578,00:00:01,23:58:01
49,motorcycle,6.204960644604945,-75.58702379465103,00:00:01,23:13:01
50,motorcycle,6.2499823618371195,-75.59949070215225,00:00:01,23:58:01
51,bicycle,6.209077031767713,-75.5707910656929,00:00:01,01:52:00
52,motorcycle,6.249799861913651,-75.60906618833542,00:00:01,05:00:00
53,bicycle,6.286872693590134,-75.55487483739853,00:00:01,23:58:01
54,motorcycle,6.247077571388523,-75.59465199708939,00:00:01,23:58:01
55,motorcycle,6.222424873392789,-75.5744656920433,00:00:01,23:58:01
56,motorcycle,6.1709624296947325,-75.57958871126175,00:00:01,23:58:01
57,car,6.283435611698074,-75.5598583817482,00:00:01,23:37:01
58,motorcycle,6.191498740527692,-75.5729529261589,00:00:01,22:42:02
59,motorcycle,6.240875108711613,-75.56960016489029,00:00:01,23:58:01
60,motorcycle,6.225355011052983,-75.57007223367691,00:00:01,01:20:00
61,motorcycle,6.228351051463321,-75.57087153196335,00:00:01,21:09:05
62,motorcycle,6.21336831469047,-75.58568269014359,00:00:01,23:11:01
63,bicycle,6.167474653379479,-75.59835880994797,00:00:01,19:40:10
64,motorcycle,6.15251979853938,-75.61619013547897,00:00:01,23:58:01
65,bicycle,6.2221916790461265,-75.6120166182518,00:00:01,20:36:07
66,motorcycle,6.209109983142774,-75.57085543870926,00:00:01,06:55:00
67,car,6.150933063093632,-75.61704307794571,00:00:01,23:58:01
68,car,6.256134130090835,-75.60170084238052,00:00:01,04:18:00
69,motorcycle,6.160577677104918,-75.59558540582657,00:00:01,20:01:11
70,motorcycle,6.2477239252841485,-75.58886379003525,00:00:01,22:34:02
71,bicycle,6.2357144164312,-75.58332771062851,00:00:01,21:48:03
72,motorcycle,6.3485120427429464,-75.55918246507645,00:00:01,20:33:07
73,motorcycle,6.176886073044109,-75.58569341897964,00:00:01,20:19:06
74,car,6.227565287903921,-75.56965380907059,00:00:01,01:36:00
75,motorcycle,6.160552329893328,-75.5956283211708,00:00:01,22:43:02
76,bicycle,6.211201128099233,-75.57229846715927,00:00:01,23:58:01
77,motorcycle,6.211718211215739,-75.57487338781357,00:00:01,21:39:04
78,motorcycle,6.158410490513681,-75.60628741979599,00:00:01,23:12:01
79,motorcycle,6.16033180915246,-75.57899862527847,00:00:01,01:26:01
80,motorcycle,6.211436857167051,-75.57218044996262,00:00:01,23:02:01
81,motorcycle,6.176153538629059,-75.63618332147598,00:00:01,16:33:12
82,walking,6.249921528529292,-75.59390634298325,00:00:01,15:42:09
83,motorcycle,6.297771994575292,-75.58440059423447,00:00:01,16:36:08
84,motorcycle,6.204993595980014,-75.58723837137222,00:00:01,23:55:01
85,motorcycle,6.336231318725943,-75.5596598982811,00:00:01,23:58:01
86,walking,6.262531766297009,-75.60456544160843,00:00:01,23:58:01
87,motorcycle,6.288010783390682,-75.60023099184036,00:00:01,23:58:01
88,motorcycle,6.206780574397349,-75.56625813245773,00:00:01,23:57:01
89,motorcycle,6.36885064532548,-75.44615417718887,00:00:01,23:58:01
90,motorcycle,6.151569278104624,-75.61270862817764,00:00:01,23:58:01
91,walking,6.244862225095254,-75.58941632509232,00:00:01,19:39:15
92,motorcycle,6.2476428142070475,-75.59467881917953,00:00:01,22:24:02
93,bicycle,6.247123196369387,-75.59464126825333,00:00:01,23:39:01
94,motorcycle,6.264422668281874,-75.55191367864609,00:00:01,23:58:01
95,motorcycle,6.2223817831330805,-75.5745193362236,00:00:01,23:58:01
96,bicycle,6.222262651238587,-75.57479292154312,00:00:01,23:58:01
97,motorcycle,6.20000019529612,-75.56262642145157,00:00:01,23:58:01
98,bicycle,6.263033641086558,-75.58907836675644,00:00:01,00:31:00
99,motorcycle,6.160448406325791,-75.59536010026932,00:00:01,20:35:07
100,motorcycle,6.335078020598452,-75.55258959531784,00:00:01,23:58:01
101,motorcycle,6.173154963497559,-75.6340804696083,00:00:01,20:54:07
102,motorcycle,6.165053994672313,-75.58086544275284,00:00:01,23:51:01
103,motorcycle,6.153708582763109,-75.61502069234848,00:00:01,23:41:01
104,bicycle,6.150720146516242,-75.617815554142,00:00:01,20:04:07
105,motorcycle,6.211236614195464,-75.55917173624039,00:00:01,23:44:01
106,motorcycle,6.1538074368883215,-75.61482757329941,00:00:01,23:58:01
107,bicycle,6.207606893495289,-75.58816105127335,00:00:01,23:43:01
108,motorcycle,6.222227165142364,-75.57443350553513,00:00:01,23:58:01
109,bicycle,6.160443336883468,-75.5959340929985,00:00:01,22:32:02
110,bicycle,6.176490656543244,-75.58153599500656,00:00:01,23:34:01
111,walking,6.251024132233603,-75.60207635164261,00:00:01,23:44:01
112,motorcycle,6.202877103811964,-75.6018403172493,00:00:01,22:21:03
113,motorcycle,6.190753532506847,-75.59395462274551,00:00:01,23:58:01
114,bicycle,6.280500404595564,-75.59989839792252,00:00:01,02:35:00
115,motorcycle,6.355132734411136,-75.56808739900589,00:00:01,22:09:03
116,bicycle,6.170947221367776,-75.6029400229454,00:00:01,18:37:10
117,motorcycle,6.2112290100319925,-75.57238429784775,00:00:01,23:58:01
118,motorcycle,6.1947964127559985,-75.6065770983696,00:00:01,18:19:11
119,motorcycle,6.269056138561147,-75.54291754961014,00:00:01,20:05:09
120,motorcycle,6.287858700121127,-75.54360955953598,00:00:01,22:03:03
121,bicycle,6.263489890895237,-75.59697479009628,00:00:01,23:58:01
122,motorcycle,6.173666977171742,-75.63279837369919,00:00:01,23:55:01
123,motorcycle,6.254314200298431,-75.56317895650864,00:00:01,23:58:01
124,motorcycle,6.259388712059426,-75.5931606888771,00:00:01,23:58:01
125,motorcycle,6.160504170191295,-75.5955907702446,00:00:01,23:58:01
126,motorcycle,6.246454029983319,-75.59470564126968,00:00:01,04:08:00
127,motorcycle,6.270896346122825,-75.54452151060104,00:00:01,22:30:02
128,motorcycle,6.159008684707281,-75.58262497186661,00:00:01,20:46:07
129,motorcycle,6.200035681392343,-75.56235820055008,00:00:01,23:58:01
130,bicycle,6.268394576338558,-75.61446279287338,00:00:01,19:10:12
131,motorcycle,6.263540585318424,-75.61224728822708,00:00:01,22:11:03
132,bicycle,6.234885562612099,-75.57620912790298,00:00:01,23:58:01
133,motorcycle,6.229390287138649,-75.60415238142014,00:00:01,23:56:01
134,motorcycle,6.249721285557705,-75.62371641397476,00:00:01,13:19:11
135,motorcycle,6.160559934056799,-75.59561222791672,00:00:01,23:22:01
136,motorcycle,6.235306326324547,-75.60326188802719,00:00:01,18:25:11
137,motorcycle,6.209097309536979,-75.57080715894699,00:00:01,23:24:01
138,motorcycle,6.162706842878762,-75.58282881975174,00:00:01,20:05:08
139,bicycle,6.177818850430739,-75.58318823575974,00:00:01,23:58:01
140,motorcycle,6.1538885479654155,-75.6148812174797,00:00:01,23:58:01
141,bicycle,6.248086390409931,-75.59833198785782,00:00:01,23:18:01
142,motorcycle,6.211302516945608,-75.57219117879868,00:00:01,04:23:00
143,motorcycle,6.211178315608798,-75.57226091623306,00:00:01,23:54:01
144,motorcycle,6.249092674710191,-75.5831453204155,00:00:01,23:58:01
145,motorcycle,6.2598170799353525,-75.59744149446487,00:00:01,23:58:01
146,motorcycle,6.214308696240586,-75.58356374502182,00:00:01,23:58:01
147,motorcycle,6.152015389028669,-75.6143769621849,00:00:01,23:01:01
148,walking,6.227648933702184,-75.60544520616531,00:00:01,23:58:01
