courier_id,vehicle,on_lat,on_lng,on_time,off_time
1,motorcycle,3.3467710445169487,-76.51580303907394,00:00:00,23:56:00
2,motorcycle,3.381481516072938,-76.52156442403793,00:00:00,23:58:01
3,motorcycle,3.404580429997999,-76.55186802148819,00:00:00,22:56:01
4,motorcycle,3.3636852388132183,-76.52355462312698,00:00:00,21:38:02
5,bicycle,3.3748532202412704,-76.54173463582993,00:00:00,23:58:01
6,bicycle,3.3658042657024296,-76.52813583612442,00:00:00,23:58:01
7,motorcycle,3.412057857418042,-76.50192528963089,00:00:00,21:16:03
8,motorcycle,3.3708914510692196,-76.51549726724625,00:00:00,23:58:01
9,motorcycle,3.456643602610818,-76.53412789106369,00:00:00,23:58:01
10,bicycle,3.480573905076134,-76.49807900190353,00:00:00,23:01:01
11,motorcycle,3.470678353670074,-76.5294286608696,00:00:00,23:54:00
12,motorcycle,3.3659157934334374,-76.5283128619194,00:00:00,01:39:00
13,motorcycle,3.3976935926080714,-76.5378400683403,00:00:00,23:49:00
14,motorcycle,3.3658042657024296,-76.530582010746,00:00:00,23:58:01
15,motorcycle,3.3820746408242215,-76.53306037187576,00:00:00,23:58:01
16,motorcycle,3.4805789745184583,-76.52538925409317,00:00:00,23:58:01
17,bicycle,3.365958883693146,-76.53080731630325,00:00:00,23:15:01
18,motorcycle,3.546922766142991,-76.29525572061539,00:00:00,23:58:01
19,motorcycle,3.490063901096697,-76.522476375103,00:00:00,23:58:01
20,motorcycle,3.3828071752392717,-76.51086777448654,00:00:00,00:48:00
21,bicycle,3.359611941910167,-76.51873737573624,00:00:00,23:38:00
22,motorcycle,3.458597872624665,-76.53378993272781,00:00:00,23:08:01
23,motorcycle,3.381874397852634,-76.53788298368454,00:00:00,23:33:01
24,motorcycle,3.430100002630219,-76.51115745306015,00:00:00,23:20:01
25,motorcycle,3.418075285450314,-76.53646677732468,00:00:00,19:39:04
26,motorcycle,3.267730834605281,-76.53992682695389,00:00:00,23:42:01
27,motorcycle,3.3658346823563434,-76.53057128190994,00:00:00,23:58:01
28,motorcycle,3.449918987375092,-76.5350130200386,00:00:00,23:34:01
29,motorcycle,3.4037566456212076,-76.53422445058823,00:00:00,23:58:01
30,motorcycle,3.396702516634768,-76.5059968829155,00:00:00,00:03:00
31,motorcycle,3.404202756545253,-76.53198212385178,00:00:00,23:58:01
32,motorcycle,3.589163894263372,-76.50355607271194,00:00:00,22:44:01
33,motorcycle,3.435701736392353,-76.50865763425827,00:00:00,22:12:02
34,motorcycle,3.4251572963695125,-76.49035960435867,00:00:00,00:02:00
35,motorcycle,3.3656978074137314,-76.53071075677872,00:00:00,23:50:01
