courier_id,vehicle,on_lat,on_lng,on_time,off_time
1,motorcycle,4.657903723887053,-74.11497384309769,00:00:01,23:58:01
2,walking,4.645914492803378,-74.06676918268204,00:00:01,23:58:01
3,motorcycle,4.563523381519069,-74.08976644277573,00:00:01,23:58:01
4,bicycle,4.607267599286935,-74.11864310503006,00:00:01,21:01:06
5,motorcycle,4.744003132227476,-74.03933018445969,00:00:01,23:58:01
6,motorcycle,4.721122204322121,-74.05420571565628,00:00:01,23:58:01
7,motorcycle,4.720785086407936,-74.05447393655777,00:00:01,22:04:03
8,bicycle,4.681104026658481,-74.08863455057144,00:00:01,00:44:00
9,walking,4.72159873190008,-74.0715703368187,00:00:01,23:58:01
10,motorcycle,4.639433210798948,-74.17606383562088,00:00:01,21:47:03
11,motorcycle,4.610220549437564,-74.16049093008041,00:00:01,23:53:01
12,bicycle,4.751407052733903,-74.12274688482285,00:00:01,20:26:08
13,motorcycle,4.552608872206953,-74.14990693330765,00:00:01,08:02:04
14,motorcycle,4.714519255702051,-74.11549419164658,00:00:01,09:02:04
15,bicycle,4.684728677916333,-74.06433373689651,00:00:01,06:31:00
16,bicycle,4.756496772821855,-74.10582214593887,00:00:01,20:25:08
17,bicycle,4.701528809760433,-74.10730808973312,00:00:01,00:36:01
18,bicycle,4.741628098501174,-74.104582965374,00:00:01,23:58:01
19,motorcycle,4.632706060842061,-74.1360667347908,00:00:01,23:58:01
20,bicycle,4.739762543727899,-74.09925073385239,00:00:01,23:58:01
21,bicycle,4.919058579654902,-74.02975469827652,00:00:01,23:58:01
22,motorcycle,4.494916083899234,-74.1117337346077,00:00:01,22:43:01
23,motorcycle,4.850035587764943,-74.04829949140549,00:00:01,22:15:02
24,motorcycle,4.760382500359121,-74.03253883123398,00:00:01,23:31:02
25,bicycle,4.610532320140159,-74.19132024049759,00:00:01,22:27:02
26,walking,4.626893945223692,-74.16571587324142,00:00:01,01:14:01
27,motorcycle,4.6654141026821705,-74.06132966279984,00:00:01,23:58:01
28,bicycle,4.566983275901563,-74.15799647569656,00:00:01,23:58:01
29,motorcycle,4.725266473417641,-74.08905297517776,00:00:01,23:58:01
30,motorcycle,4.565449769600157,-74.08440738916397,00:00:01,23:31:02
31,bicycle,4.623512627197137,-74.12883013486862,00:00:01,23:31:02
32,bicycle,4.698563186004002,-74.10601526498795,00:00:01,23:58:01
33,motorcycle,4.64539487496571,-74.13020342588425,00:00:01,08:41:07
34,motorcycle,4.754400558423079,-74.05453830957413,00:00:01,23:58:01
35,motorcycle,4.868366691189287,-74.05368536710739,00:00:01,22:29:02
36,bicycle,4.5778090699730996,-74.13425892591476,00:00:01,20:28:07
37,motorcycle,4.663092298100217,-74.11737710237503,00:00:01,20:17:07
38,bicycle,4.684647566839239,-74.06431764364243,00:00:01,20:52:06
39,motorcycle,4.84268743112402,-74.06554073095322,00:00:01,23:58:01
40,motorcycle,4.756083613272885,-74.10354226827621,00:00:01,15:04:15
41,motorcycle,4.657807404482995,-74.11453932523727,00:00:01,18:32:09
42,bicycle,4.537458843837577,-74.13423746824265,00:00:01,21:41:03
43,bicycle,4.755105210905377,-74.04665261507034,00:00:01,23:31:02
44,bicycle,4.7433187575144515,-74.03478652238846,00:00:01,22:19:02
45,motorcycle,4.740413967065855,-74.08504575490952,00:00:01,22:15:02
46,bicycle,4.718339080489166,-74.12873357534409,00:00:01,21:57:03
47,bicycle,4.650999143449006,-74.1406586766243,00:00:01,15:50:07
48,motorcycle,4.708783181718466,-74.11668509244919,00:00:01,23:58:01
49,bicycle,4.6295021732966575,-74.16679948568344,00:00:01,11:02:11
50,walking,4.742292195444925,-74.11424428224564,00:00:01,23:58:01
51,bicycle,4.71855453178771,-74.05704885721207,00:00:01,23:35:02
52,motorcycle,4.654126989359632,-74.13589507341385,00:00:01,23:41:01
53,bicycle,4.749650490970488,-74.06136184930801,00:00:01,23:51:01
54,bicycle,4.599518956702838,-74.09543126821518,00:00:01,23:33:01
55,motorcycle,4.716111060590116,-74.06066983938217,00:00:01,23:58:01
56,motorcycle,4.764232741800164,-74.03905123472214,00:00:01,23:58:01
57,motorcycle,4.5922975361198795,-74.08903151750565,00:00:01,23:58:01
58,motorcycle,4.570952649237093,-74.0791180729866,00:00:01,11:12:10
59,motorcycle,4.718065330603956,-74.03384238481522,00:00:01,21:28:03
60,motorcycle,4.736383760422505,-74.10524815320969,00:00:01,17:22:07
61,bicycle,4.733113970126958,-74.05842214822769,00:00:01,08:12:04
62,motorcycle,4.64724775613319,-74.1419568657875,00:00:01,23:02:01
63,motorcycle,4.574622925475815,-74.12454396486282,00:00:01,23:58:01
64,bicycle,4.566053033236081,-74.14401680231094,00:00:01,09:02:05
65,motorcycle,4.646418902314089,-74.16476637125015,00:00:01,01:06:00
66,motorcycle,4.720873801648509,-74.05353516340256,00:00:01,21:03:06
67,bicycle,4.757971980536588,-74.03705030679703,00:00:01,01:17:00
68,bicycle,4.731577929104397,-74.02736753225327,00:00:01,23:54:01
69,motorcycle,4.6632519855332575,-74.11752194166183,00:00:01,02:16:00
70,motorcycle,4.923319445923745,-74.01841968297958,00:00:01,21:03:07
71,motorcycle,4.664765214065376,-74.13841634988785,00:00:01,00:01:01
72,bicycle,4.620939885220416,-74.14888232946396,00:00:01,23:58:01
73,bicycle,4.731387825017443,-74.02597814798355,00:00:01,23:18:01
74,motorcycle,4.755087467857265,-74.0849706530571,00:00:01,23:58:01
75,bicycle,4.6810837488892005,-74.09043699502945,00:00:01,23:58:01
76,motorcycle,4.74260396614752,-74.09171909093857,00:00:01,23:58:01
77,motorcycle,4.705485509490167,-74.04251128435135,00:00:01,21:54:05
78,motorcycle,4.581527505913847,-74.10234063863754,00:00:01,23:13:01
79,bicycle,4.623646967418587,-74.15290027856827,00:00:01,16:41:08
80,walking,4.515307915626117,-74.1212448477745,00:00:01,23:54:01
81,motorcycle,4.769058850887539,-74.02813464403152,00:00:01,02:25:00
82,bicycle,4.636946649341631,-74.06862527132034,00:00:01,23:37:01
83,motorcycle,4.736404038191779,-74.021016061306,00:00:01,23:58:01
84,bicycle,4.708778112276143,-74.11670118570328,00:00:01,23:58:01
85,bicycle,4.699409782871221,-74.0305432677269,00:00:01,21:24:05
86,bicycle,4.623145092629038,-74.11674946546555,00:00:01,20:24:10
87,car,4.669069170593936,-74.10498529672623,00:00:01,23:58:01
88,bicycle,4.644271993492126,-74.06699448823929,00:00:01,21:24:05
89,bicycle,4.588295211409282,-74.15388196706772,00:00:01,23:31:02
90,motorcycle,4.737511711338406,-74.08434838056564,00:00:01,23:58:01
91,bicycle,4.759272292491339,-74.03521567583084,00:00:01,23:58:01
92,bicycle,4.740094592199775,-74.02885884046555,00:00:01,23:31:02
93,bicycle,4.732959352136241,-74.0877977013588,00:00:01,00:42:01
94,motorcycle,4.679273957981437,-74.14941877126694,00:00:01,13:18:11
95,motorcycle,4.630962172684441,-74.05766576528549,00:00:01,00:05:01
96,bicycle,4.578949694494803,-74.17157381772995,00:00:01,21:43:03
97,motorcycle,4.6630872286578935,-74.11741465330124,00:00:01,02:28:00
98,motorcycle,4.7312813667287585,-74.01720732450485,00:00:01,20:24:08
99,motorcycle,4.696839575615655,-74.0431335568428,00:00:01,19:13:08
100,motorcycle,4.566344526169409,-74.11422282457352,00:00:01,08:55:05
101,motorcycle,4.633910053392746,-74.19540792703629,00:00:01,22:28:02
102,motorcycle,4.750895039059721,-74.07759994268417,00:00:01,00:42:01
103,motorcycle,4.664387540612644,-74.06452685594559,00:00:01,23:58:01
104,bicycle,4.586809864809915,-74.08123165369034,00:00:01,18:32:09
105,bicycle,4.7087958553242615,-74.11669045686722,00:00:01,23:58:01
106,bicycle,4.642822132988989,-74.1659626364708,00:00:01,07:16:01
107,bicycle,4.72709400737353,-74.03231889009476,00:00:01,23:58:01
108,motorcycle,4.568732233501507,-74.11986619234085,00:00:01,00:33:01
109,bicycle,4.743990458621674,-74.12392169237137,00:00:01,16:29:07
110,bicycle,4.556028211050894,-74.0990898013115,00:00:01,22:32:02
111,motorcycle,4.727900048702196,-74.06779915094376,00:00:01,23:58:01
112,bicycle,4.665000943133201,-74.06893640756607,00:00:01,03:15:00
113,car,4.729801089571701,-74.06890422105789,00:00:01,02:55:00
114,bicycle,4.737722093194634,-74.08413916826248,00:00:01,23:58:01
115,motorcycle,4.646842200747692,-74.0545329451561,00:00:01,23:58:01
116,walking,4.644854979358776,-74.0684911608696,00:00:01,02:03:00
117,bicycle,4.749194241161803,-74.11145478487015,00:00:01,23:31:02
118,bicycle,4.676511111917755,-74.08366173505783,00:00:01,01:20:01
119,motorcycle,4.623200856494542,-74.07132893800735,00:00:01,23:58:01
120,bicycle,4.739362057784724,-74.10061866044998,00:00:01,00:23:01
121,motorcycle,4.7275958821630795,-74.09317284822464,00:00:01,22:47:01
122,motorcycle,4.7440817085834155,-74.05681282281876,00:00:01,23:58:01
123,motorcycle,4.7002386366903295,-74.13011759519577,00:00:01,23:58:01
124,bicycle,4.742527924512736,-74.03617054224014,00:00:01,11:01:09
125,motorcycle,4.689410307897639,-74.11759704351425,00:00:01,23:52:01
126,car,4.636328177378758,-74.16440695524216,00:00:01,23:58:01
127,walking,4.680660450455598,-74.13888305425644,00:00:01,23:38:01
128,motorcycle,4.583022991397861,-74.16404753923416,00:00:01,21:29:05
129,motorcycle,4.73868782195634,-74.1082414984703,00:00:01,15:04:14
130,motorcycle,4.7287365066847755,-74.06791180372238,00:00:01,23:58:01
131,car,4.527674820162538,-74.11363273859024,00:00:01,23:58:01
132,motorcycle,4.66678285210822,-74.02113944292068,00:00:01,21:57:03
133,motorcycle,4.71952532999174,-74.05447393655777,00:00:01,23:58:01
134,bicycle,4.643983035279966,-74.06279414892197,00:00:01,23:55:01
135,bicycle,4.72015901028157,-74.06875401735306,00:00:01,00:06:01
136,motorcycle,4.562114076554472,-74.14849072694778,00:00:01,03:09:00
137,motorcycle,4.627634083802228,-74.20197397470474,00:00:01,19:47:09
138,motorcycle,4.603518746692274,-74.07984226942062,00:00:01,02:33:00
139,motorcycle,4.757513196006748,-74.1171196103096,00:00:01,23:58:01
140,bicycle,4.749445178556577,-74.1069433093071,00:00:01,23:58:01
141,motorcycle,4.622884016349623,-74.21071797609329,00:00:01,23:31:02
142,bicycle,4.619702941294655,-74.11819785833359,00:00:01,03:45:00
143,car,4.758866737105841,-74.09274905920029,00:00:01,23:58:01
144,bicycle,4.7390756342937195,-74.02489989995956,00:00:01,09:02:04
145,walking,4.70141981675058,-74.13196295499802,00:00:01,22:22:02
146,bicycle,4.753221913083991,-74.1028019785881,00:00:01,23:58:01
147,bicycle,4.712151826139227,-74.06357735395432,00:00:01,23:41:01
