courier_id,vehicle,on_lat,on_lng,on_time,off_time
1,motorcycle,4.8196062602470775,-75.70320636034012,06:01:00,22:30:00
2,motorcycle,4.811959006509348,-75.71226686239243,06:01:00,22:26:00
3,motorcycle,4.8042483847426425,-75.73231369256973,06:01:00,21:07:00
4,motorcycle,4.811201124882707,-75.70355504751205,06:01:00,22:21:00
5,motorcycle,4.845838089525081,-75.66060215234756,06:01:00,07:05:00
6,walking,4.824090181977944,-75.67450135946274,06:01:00,21:59:00
7,motorcycle,4.790003251827159,-75.64709454774857,06:01:00,12:25:01
8,motorcycle,4.784880580364138,-75.6988450884819,06:01:00,06:52:00
9,motorcycle,4.806778036459669,-75.75915724039078,06:03:00,16:40:00
10,motorcycle,4.796920505870993,-75.70872098207474,06:16:00,20:16:00
11,motorcycle,4.797432519545183,-75.74669569730759,06:35:00,21:23:00
12,motorcycle,4.809115049368579,-75.6838408112526,06:51:00,20:47:00
13,motorcycle,4.809074493830025,-75.72574764490128,06:52:00,13:54:01
14,walking,4.807819806856152,-75.68687707185745,07:03:00,21:13:00
15,motorcycle,4.837559690218676,-75.6758639216423,07:04:00,14:03:00
16,motorcycle,4.811700464951102,-75.67849785089493,07:04:00,20:59:02
17,motorcycle,4.809571299177257,-75.67854076623917,07:07:00,20:27:01
18,car,4.801700989977512,-75.69243460893631,07:08:00,19:08:00
19,motorcycle,4.811710603835742,-75.68601876497269,07:12:00,15:09:01
20,motorcycle,4.823504661390139,-75.67029565572739,07:14:00,19:08:00
21,motorcycle,4.826105285299626,-75.69668859243393,07:15:00,17:51:01
22,motorcycle,4.801110399947383,-75.70394665002823,07:17:00,19:34:02
23,motorcycle,4.838505141211108,-75.66934078931808,07:17:00,19:57:01
24,car,4.8109273749974975,-75.68380326032639,07:20:00,23:58:00
25,motorcycle,4.807112619652692,-75.68269282579422,07:23:00,23:58:00
26,motorcycle,4.812136436990507,-75.73323637247086,07:25:00,15:35:01
27,motorcycle,4.834160629144002,-75.68350285291672,07:30:00,22:00:00
28,motorcycle,4.892585951866771,-75.88098853826523,07:35:00,22:28:00
29,motorcycle,4.812187131413694,-75.69944053888321,07:36:00,14:38:01
30,motorcycle,4.823116849052759,-75.67596584558487,07:36:00,12:43:01
31,bicycle,4.808296334434111,-75.70889800786972,07:42:00,19:56:01
32,motorcycle,4.8023980382963245,-75.7368466258049,07:42:00,22:48:00
33,car,4.80300383665341,-75.6855520606041,07:45:00,18:58:01
34,motorcycle,4.808577688482792,-75.6906858086586,08:16:00,20:14:01
35,bicycle,4.846286735170281,-75.66494196653366,08:16:00,16:46:01
36,motorcycle,4.804139391732797,-75.68709701299667,08:16:00,15:07:00
37,motorcycle,4.8086435912329435,-75.6902727484703,08:16:00,17:19:00
38,motorcycle,4.8154290397764825,-75.69570690393448,08:16:00,19:59:00
39,motorcycle,4.811221402651988,-75.69225758314133,08:16:00,19:53:01
40,motorcycle,4.804111509800045,-75.76020330190659,08:16:00,21:24:00
41,motorcycle,4.81124928458474,-75.69296568632126,08:16:00,09:33:00
42,bicycle,4.811811992682117,-75.70427387952805,08:16:00,20:06:00
43,car,4.848068644145293,-75.6597974896431,08:16:00,17:32:01
44,motorcycle,4.799348768741645,-75.73484033346176,08:16:00,21:32:00
45,motorcycle,4.841478369131018,-75.67597657442093,08:16:00,21:38:00
46,motorcycle,4.801272622101585,-75.72458893060684,08:16:00,22:02:00
47,motorcycle,4.808580223203954,-75.6907394528389,08:16:00,21:39:00
48,motorcycle,4.815857407652416,-75.69142073392868,08:16:00,21:18:00
49,motorcycle,4.852461315914432,-75.66207736730576,08:16:00,14:50:01
50,motorcycle,4.811779041307041,-75.76836258172989,08:16:00,21:47:00
51,car,4.80218258699778,-75.72819918394089,08:16:00,23:58:00
52,motorcycle,4.787182107176811,-75.73153585195541,08:19:00,23:17:00
53,motorcycle,4.815079248256502,-75.67543476819992,08:27:00,15:14:00
54,motorcycle,4.820057440613446,-75.70861905813217,08:31:00,09:07:00
55,motorcycle,4.801313177640132,-75.71800142526627,08:32:00,19:37:00
56,motorcycle,4.798940678634985,-75.74282795190811,08:32:00,22:20:00
57,motorcycle,4.811393763690823,-75.69202691316605,08:39:00,17:12:01
58,motorcycle,4.80893761888742,-75.73711484670639,08:39:00,21:15:00
59,motorcycle,4.802780781191387,-75.80042034387589,08:42:00,21:38:00
60,car,4.810678972323892,-75.70619970560074,08:42:00,21:41:00
61,motorcycle,4.82977809625951,-75.69098085165024,08:52:00,21:18:00
62,motorcycle,4.809769007427683,-75.69792240858078,08:52:00,20:08:01
63,motorcycle,4.804005051511346,-75.68637281656265,08:52:00,18:14:00
64,motorcycle,4.806494147689818,-75.6835350394249,08:52:00,19:02:00
65,motorcycle,4.809954042072313,-75.68269282579422,08:54:00,20:29:01
66,motorcycle,4.787983079063167,-75.67036539316177,08:56:00,21:05:00
67,motorcycle,4.8052014398985605,-75.7422861456871,08:56:00,21:05:00
68,motorcycle,4.811804388518631,-75.69119542837143,08:57:00,19:48:01
69,motorcycle,4.824346188815042,-75.67450135946274,08:58:00,23:04:00
70,motorcycle,4.771297009671237,-75.63656955957413,09:04:00,18:32:01
